
MC properties:
   MC Sweeps:       70000
   Mesh disp:       1.500000
   Bias type:       Minimum
   Bias strength:   20.000000
   Bias location:   27.260870
   InitialHeight:   27.260870
   RandSeed:        2
   Boundary Cond:   Frame

Mesh Properties:
   Bending Modulus: 20.000000
   Lx:              840.000000
   Ly:              840.000000
   Node nums in x:  70
   Node nums in y:  70

Particle Properties:
   Ptype num:       3
   Lengths:         3.5 17.5 20.0 7.5 17.5 30.0
   Binding str:     10.5 0.0 4.75
   Binding ranges:  4.0 0.0 4.0
   Densities:       200.0 4000.0 500.0 200.0 7520.0 480.0
   PDiam:           4.000000

Output Options:
   Tag:             Z_27.26086956521739
   OutputDir:       ../Simulation_Results/
   Framenums:       0
   Datanums:        50000
   Histbnums:       0

Restart Info:
   Inputfilename:   None
   Equil option:    No

Error Check:        Naw

#Sweep(1) TAcc(2) NAcc(3) SHAcc(4) TotE(5) MeshE(6) BiasE(7) Veff(8) ZBot(9) ZTop(10) TotAreaBot(11) TotAreaTop(12) TotPop(13) TotPopBot(14) TotPopTop(15) ThetaValTop(16) ThetaValBot(17) NBot1(18) NBot2(19) NBot3(20) NTop1(21) NTop2(22) NTop3(23) Bonds1(24) Bonds2(25) Bonds3(26) 
221 0.56 0.56 0.58 2363.538427 2331.853709 0.130755 31.553962 -20.251984 19.709311 705600.000000 709497.490255 1010.818624 367.326482 643.492142 27.314317 -0.271337 15.781512 312.834860 38.710109 15.781807 592.577831 35.132504 0.000000 0.000000 0.000000 
222 0.56 0.56 0.58 2345.944218 2314.527636 0.303107 31.113475 -20.251984 19.719453 705600.000000 709475.366080 1010.836784 367.352399 643.484385 27.153118 -0.266265 15.780110 312.855675 38.716614 15.780353 592.582951 35.121081 0.000000 0.000000 0.000000 
223 0.56 0.56 0.58 2322.439158 2291.484449 0.101999 30.852710 -20.361498 19.722945 705600.000000 709483.742189 1010.842672 367.362871 643.479801 27.262631 -0.319276 15.779250 312.855339 38.728282 15.779493 592.581143 35.119165 0.000000 0.000000 0.000000 
224 0.56 0.56 0.58 2304.284017 2273.390166 1.252715 29.641136 -20.589731 19.707094 705600.000000 709458.700625 1010.862026 367.403431 643.458595 27.490864 -0.441318 15.775252 312.835098 38.793081 15.775493 592.564607 35.118495 0.000000 0.000000 0.000000 
225 0.56 0.56 0.58 2308.211532 2276.241464 0.592465 31.377603 -20.589731 19.362984 705600.000000 709427.224307 1010.839273 367.350170 643.489103 27.156889 -0.613373 15.780950 312.880703 38.688517 15.781221 592.593135 35.114747 0.000000 0.000000 0.000000 
226 0.56 0.56 0.58 2250.372310 2218.295520 0.592441 31.484348 -20.589731 19.363023 705600.000000 709396.365503 1010.821712 367.330229 643.491483 27.156889 -0.613354 15.781180 312.854966 38.694082 15.781555 592.578064 35.131863 0.000000 0.000000 0.000000 
227 0.56 0.56 0.58 2351.483132 2319.330254 0.585527 31.567350 -20.589731 19.374348 705600.000000 709420.953443 1010.824956 367.333181 643.491775 27.156889 -0.607691 15.781497 312.835624 38.716059 15.781874 592.585568 35.124334 0.000000 0.000000 0.000000 
228 0.56 0.56 0.58 2276.274593 2244.693368 0.588265 30.992960 -20.589731 19.369851 705600.000000 709411.170559 1010.838917 367.356870 643.482047 27.156889 -0.609940 15.779614 312.847946 38.729309 15.779964 592.581976 35.120107 0.000000 0.000000 0.000000 
229 0.56 0.56 0.58 2305.611367 2272.830625 1.788149 30.992592 -20.589731 19.361651 705600.000000 709345.670497 1010.838315 367.356502 643.481814 26.995247 -0.614040 15.779702 312.839735 38.737065 15.779972 592.581637 35.120205 0.000000 0.000000 0.000000 
230 0.56 0.56 0.58 2265.470582 2234.809935 0.632686 30.027961 -20.769636 19.375736 705600.000000 709352.777112 1010.859234 367.394698 643.464535 27.175153 -0.696950 15.776559 312.827041 38.791098 15.776802 592.574562 35.113171 0.000000 0.000000 0.000000 
231 0.56 0.56 0.58 2257.860015 2226.709557 0.788388 30.362070 -20.726713 19.374052 705600.000000 709296.058380 1010.859236 367.389090 643.470146 27.132230 -0.676331 15.777642 312.840176 38.771272 15.777914 592.584851 35.107381 0.000000 0.000000 0.000000 
232 0.56 0.56 0.59 2302.847899 2270.016561 3.322842 29.508497 -20.847989 19.380315 705600.000000 709352.500785 1010.856556 367.400371 643.456185 27.633986 -0.733837 15.774686 312.810303 38.815382 15.775089 592.555459 35.125637 0.000000 0.000000 0.000000 
233 0.56 0.56 0.59 2253.572005 2220.771022 3.324403 29.476580 -20.847989 19.378189 705600.000000 709257.337249 1010.864958 367.409546 643.455412 27.633986 -0.734900 15.774667 312.824548 38.810332 15.774991 592.563161 35.117260 0.000000 0.000000 0.000000 
234 0.56 0.56 0.59 2286.175240 2252.906300 3.896650 29.372290 -20.847989 19.368523 705600.000000 709293.432024 1010.868662 367.414582 643.454080 26.851636 -0.739733 15.774250 312.842432 38.797901 15.774597 592.563088 35.116394 0.000000 0.000000 0.000000 
235 0.56 0.56 0.59 2276.072355 2239.526863 7.408409 29.137083 -20.847989 19.388666 705600.000000 709296.403701 1010.874104 367.424109 643.449995 27.847214 -0.729662 15.773498 312.843736 38.806876 15.773849 592.561455 35.114690 0.000000 0.000000 0.000000 
236 0.56 0.56 0.59 2329.016845 2296.415869 2.659681 29.941295 -20.819661 19.352165 705600.000000 709331.965972 1010.862009 367.398692 643.463317 27.586545 -0.733748 15.776154 312.837863 38.784674 15.776534 592.574381 35.112403 0.000000 0.000000 0.000000 
237 0.56 0.56 0.59 2334.944164 2302.333316 2.674126 29.936723 -20.819661 19.332609 705600.000000 709325.166828 1010.856131 367.392049 643.464082 27.586545 -0.743526 15.776135 312.845853 38.770060 15.776486 592.567033 35.120563 0.000000 0.000000 0.000000 
238 0.56 0.56 0.59 2283.733456 2253.039331 0.849777 29.844349 -20.819661 19.335597 705600.000000 709316.739254 1010.879374 367.418256 643.461118 27.138566 -0.742032 15.775849 312.864225 38.778182 15.776202 592.589667 35.095249 0.000000 0.000000 0.000000 
239 0.56 0.56 0.59 2272.974840 2243.190710 0.552328 29.231802 -20.819661 19.341223 705600.000000 709314.290238 1010.874268 367.421752 643.452517 27.243718 -0.739219 15.773777 312.874378 38.773596 15.774098 592.563109 35.115310 0.000000 0.000000 0.000000 
240 0.56 0.56 0.59 2348.840378 2319.462002 0.919211 28.459165 -20.819661 19.522424 705600.000000 709275.268910 1010.889286 367.451255 643.438030 27.418747 -0.648618 15.771290 312.841231 38.838734 15.771585 592.556708 35.109738 0.000000 0.000000 0.000000 
241 0.56 0.56 0.59 2277.464354 2247.103792 1.793173 28.567389 -20.819661 19.508695 705600.000000 709296.732688 1010.893309 367.454040 643.439269 27.521974 -0.655483 15.771644 312.840873 38.841523 15.771997 592.563964 35.103308 0.000000 0.000000 0.000000 
242 0.56 0.56 0.59 2323.467895 2293.431305 1.078201 28.958389 -20.675435 19.573632 705600.000000 709282.378159 1010.885709 367.439110 643.446599 27.457683 -0.550901 15.772889 312.857746 38.808474 15.773239 592.567247 35.106113 0.000000 0.000000 0.000000 
243 0.56 0.56 0.59 2262.070907 2232.598447 0.296809 29.175651 -20.675435 19.585832 705600.000000 709319.929384 1010.879984 367.429871 643.450113 27.260767 -0.544802 15.773672 312.847104 38.809095 15.773968 592.568356 35.107789 0.000000 0.000000 0.000000 
244 0.56 0.56 0.59 2220.104200 2190.775712 0.305113 29.023375 -20.675435 19.570694 705600.000000 709316.570349 1010.883945 367.436314 643.447631 27.260767 -0.552371 15.773162 312.853229 38.809923 15.773458 592.568011 35.106162 0.000000 0.000000 0.000000 
245 0.56 0.56 0.59 2261.720640 2232.032990 1.611214 28.076435 -20.915535 19.560187 705600.000000 709319.557880 1010.896730 367.465873 643.430857 27.500867 -0.677674 15.770098 312.825876 38.869898 15.770369 592.552485 35.108003 0.000000 0.000000 0.000000 
246 0.56 0.56 0.59 2321.449138 2291.812285 0.303495 29.333358 -20.668556 19.568519 705600.000000 709371.065773 1010.874703 367.422458 643.452245 27.253888 -0.550018 15.774190 312.823464 38.824803 15.774513 592.569738 35.107994 0.000000 0.000000 0.000000 
247 0.56 0.56 0.59 2299.658612 2270.343868 0.295245 29.019498 -20.668556 19.583622 705600.000000 709388.099468 1010.889969 367.443268 643.446701 27.253888 -0.542467 15.773127 312.844697 38.825444 15.773478 592.575309 35.097914 0.000000 0.000000 0.000000 
248 0.56 0.56 0.59 2338.875321 2309.296335 0.595673 28.983312 -20.668556 19.541532 705600.000000 709406.198522 1010.891868 367.445401 643.446468 27.378795 -0.563512 15.773098 312.858761 38.813541 15.773343 592.575405 35.097719 0.000000 0.000000 0.000000 
249 0.56 0.56 0.59 2308.083727 2278.167455 0.411766 29.504506 -20.668556 19.484063 705600.000000 709445.743978 1010.881317 367.425234 643.456083 27.316101 -0.592246 15.774747 312.876776 38.773711 15.775045 592.578598 35.102440 0.000000 0.000000 0.000000 
250 0.56 0.56 0.59 2296.483406 2266.536043 0.404201 29.543162 -20.668556 19.496907 705600.000000 709504.981724 1010.887826 367.431388 643.456439 27.316101 -0.585825 15.774858 312.887351 38.769179 15.775184 592.586771 35.094484 0.000000 0.000000 0.000000 
251 0.56 0.56 0.59 2211.248102 2180.555155 1.990323 28.702624 -20.668556 19.728709 705600.000000 709411.073401 1010.889033 367.447842 643.441191 27.558317 -0.469923 15.772108 312.825464 38.850269 15.772461 592.563897 35.104834 0.000000 0.000000 0.000000 
252 0.56 0.56 0.59 2322.696063 2292.005661 1.988448 28.701954 -20.668556 19.732707 705600.000000 709487.402133 1010.889056 367.447874 643.441182 27.558317 -0.467924 15.772186 312.825424 38.850264 15.772458 592.563815 35.104909 0.000000 0.000000 0.000000 
253 0.56 0.56 0.59 2351.194181 2320.756399 1.826072 28.611710 -20.655261 19.736080 705600.000000 709463.768269 1010.878119 367.437209 643.440910 27.545022 -0.459590 15.771788 312.827518 38.837902 15.772111 592.548730 35.120068 0.000000 0.000000 0.000000 
254 0.56 0.56 0.60 2343.347958 2312.526454 1.787759 29.033745 -20.586932 19.729945 705600.000000 709490.249015 1010.868735 367.420352 643.448383 27.544079 -0.428493 15.773125 312.829506 38.817721 15.773501 592.552262 35.122620 0.000000 0.000000 0.000000 
255 0.56 0.56 0.59 2272.769797 2242.568700 0.085707 30.115390 -20.299686 19.728949 705600.000000 709440.539288 1010.846966 367.378582 643.468384 27.246256 -0.285369 15.776602 312.865587 38.736393 15.777001 592.561449 35.129934 0.000000 0.000000 0.000000 
256 0.56 0.56 0.59 2350.491401 2320.194758 0.082038 30.214605 -20.299686 19.741954 705600.000000 709492.604232 1010.851783 367.382099 643.469684 27.246256 -0.278866 15.776971 312.871855 38.733273 15.777345 592.569851 35.122487 0.000000 0.000000 0.000000 
257 0.56 0.56 0.60 2244.776170 2214.862385 0.924273 28.989511 -20.299686 19.976420 705600.000000 709431.581110 1010.877964 367.430368 643.447597 27.472783 -0.161633 15.772977 312.850656 38.806735 15.773325 592.560712 35.113560 0.000000 0.000000 0.000000 
258 0.56 0.56 0.60 2294.300636 2264.189447 0.921393 29.189796 -20.299686 19.994761 705600.000000 709427.105353 1010.873151 367.422142 643.451009 27.472783 -0.152463 15.773615 312.847113 38.801413 15.773990 592.562004 35.115015 0.000000 0.000000 0.000000 
259 0.56 0.56 0.59 2274.105482 2244.904170 0.094715 29.106597 -20.299686 20.002539 705600.000000 709396.899019 1010.881840 367.432830 643.449010 27.200603 -0.148573 15.773386 312.849879 38.809565 15.773736 592.569039 35.106235 0.000000 0.000000 0.000000 
260 0.56 0.56 0.59 2278.783685 2249.598992 0.096045 29.088648 -20.299686 19.993719 705600.000000 709405.057486 1010.883399 367.434275 643.449124 27.200603 -0.152984 15.773310 312.865109 38.795856 15.773660 592.569398 35.106066 0.000000 0.000000 0.000000 
261 0.56 0.56 0.59 2293.537956 2263.965938 0.021939 29.550079 -20.299686 20.014470 705600.000000 709477.167882 1010.871455 367.414788 643.456668 27.251919 -0.142608 15.774855 312.845546 38.794387 15.775204 592.571957 35.109506 0.000000 0.000000 0.000000 
262 0.56 0.56 0.59 2299.559551 2269.862806 0.229362 29.467383 -20.299686 20.025003 705600.000000 709437.548530 1010.872927 367.417861 643.455067 27.363461 -0.137342 15.774614 312.840740 38.802507 15.774937 592.570700 35.109430 0.000000 0.000000 0.000000 
263 0.56 0.56 0.59 2314.301248 2284.552552 0.228154 29.520542 -20.299686 20.033949 705600.000000 709473.677481 1010.864776 367.408291 643.456486 27.363461 -0.132869 15.774720 312.835554 38.798017 15.775094 592.563917 35.117474 0.000000 0.000000 0.000000 
264 0.56 0.56 0.59 2312.731668 2283.039696 0.228178 29.463794 -20.299686 20.033764 705600.000000 709516.647963 1010.859217 367.403204 643.456013 27.363461 -0.132961 15.774595 312.832011 38.796598 15.774887 592.555793 35.125333 0.000000 0.000000 0.000000 
265 0.56 0.56 0.59 2368.296205 2338.189092 0.113351 29.993762 -20.299686 20.002485 705600.000000 709567.041094 1010.854479 367.389530 643.464949 27.328423 -0.148601 15.776302 312.841812 38.771416 15.776650 592.566841 35.121458 0.000000 0.000000 0.000000 
266 0.56 0.56 0.59 2302.811687 2272.660272 0.023595 30.127820 -20.299686 19.992982 705600.000000 709472.995149 1010.852103 367.384555 643.467548 27.262842 -0.153352 15.776788 312.849914 38.757853 15.777083 592.568481 35.121983 0.000000 0.000000 0.000000 
267 0.56 0.56 0.59 2353.985533 2320.171905 3.519840 30.293787 -20.299686 19.991323 705600.000000 709485.576832 1010.846668 367.376830 643.469837 27.678965 -0.154181 15.777334 312.827791 38.771706 15.777685 592.568920 35.123233 0.000000 0.000000 0.000000 
268 0.56 0.56 0.59 2309.532243 2278.446622 0.153221 30.932400 -20.409081 19.747394 705600.000000 709511.986609 1010.840608 367.359505 643.481103 27.214091 -0.330843 15.779357 312.852253 38.727896 15.779760 592.581745 35.119598 0.000000 0.000000 0.000000 
269 0.56 0.56 0.59 2304.884551 2273.852935 0.156702 30.874914 -20.409081 19.736955 705600.000000 709512.253175 1010.849459 367.369626 643.479832 27.214091 -0.336063 15.779201 312.864857 38.725568 15.779579 592.589269 35.110984 0.000000 0.000000 0.000000 
270 0.56 0.56 0.59 2267.733125 2237.174235 0.157139 30.401751 -20.409081 19.864001 705600.000000 709532.790182 1010.852555 367.380793 643.471762 27.325236 -0.272540 15.777660 312.850999 38.752134 15.778009 592.577999 35.115754 0.000000 0.000000 0.000000 
271 0.56 0.56 0.59 2338.115998 2307.650563 0.159682 30.305754 -20.409081 19.854750 705600.000000 709607.058846 1010.855505 367.385139 643.470366 27.325236 -0.277165 15.777332 312.861226 38.746582 15.777681 592.577662 35.115023 0.000000 0.000000 0.000000 
272 0.56 0.56 0.59 2302.034147 2271.366602 0.160981 30.506564 -20.409081 19.850082 705600.000000 709609.084645 1010.850059 367.376503 643.473556 27.325236 -0.279499 15.777954 312.849526 38.749022 15.778357 592.578724 35.116475 0.000000 0.000000 0.000000 
273 0.56 0.56 0.60 2285.108131 2253.486161 1.766567 29.855403 -20.489684 20.011006 705600.000000 709557.186391 1010.862297 367.401104 643.461192 27.553212 -0.239339 15.775868 312.815976 38.809260 15.776274 592.573120 35.111799 0.000000 0.000000 0.000000 
274 0.56 0.56 0.60 2285.688951 2254.401608 0.653811 30.633531 -20.374064 20.032353 705600.000000 709604.900908 1010.851280 367.377042 643.474238 27.437592 -0.170856 15.778431 312.816622 38.781989 15.778836 592.586100 35.109301 0.000000 0.000000 0.000000 
275 0.56 0.56 0.60 2356.054355 2325.151105 0.082074 30.821176 -20.374064 20.007581 705600.000000 709590.234773 1010.839493 367.361696 643.477798 27.310112 -0.183241 15.779042 312.804172 38.778481 15.779446 592.579453 35.118899 0.000000 0.000000 0.000000 
276 0.56 0.56 0.59 2340.246300 2308.761417 0.224570 31.260312 -20.374064 20.004269 705600.000000 709544.368455 1010.828564 367.343424 643.485140 27.358436 -0.184898 15.780533 312.791865 38.771027 15.780909 592.581553 35.122677 0.000000 0.000000 0.000000 
277 0.56 0.56 0.59 2251.235205 2219.097274 1.286423 30.851507 -20.374064 20.014342 705600.000000 709409.928182 1010.838333 367.360178 643.478155 27.511277 -0.179861 15.779149 312.798419 38.782610 15.779582 592.578941 35.119631 0.000000 0.000000 0.000000 
278 0.56 0.56 0.59 2327.184590 2293.816742 2.680889 30.686959 -20.374064 20.023777 705600.000000 709447.890160 1010.835922 367.359869 643.476053 27.624890 -0.175143 15.778525 312.803849 38.777495 15.779009 592.570995 35.126049 0.000000 0.000000 0.000000 
279 0.56 0.56 0.59 2286.557017 2254.064035 0.110565 32.382417 -20.084166 20.031858 705600.000000 709430.832733 1010.809557 367.305408 643.504149 27.334992 -0.026154 15.784154 312.789494 38.731760 15.784639 592.597366 35.122145 0.000000 0.000000 0.000000 
280 0.56 0.56 0.59 2342.379199 2310.407737 0.110904 31.860557 -20.084166 20.020195 705600.000000 709416.130119 1010.810033 367.313123 643.496910 27.334992 -0.031985 15.782361 312.813557 38.717204 15.782843 592.579443 35.134624 0.000000 0.000000 0.000000 
281 0.56 0.56 0.59 2362.073681 2329.541249 0.110400 32.422032 -20.084166 20.038634 705600.000000 709433.294778 1010.801649 367.296342 643.505307 27.334992 -0.022766 15.784269 312.783935 38.728138 15.784752 592.589917 35.130637 0.000000 0.000000 0.000000 
282 0.56 0.56 0.59 2346.994177 2314.327217 0.110354 32.556606 -20.084166 20.040666 705600.000000 709475.649605 1010.805824 367.298538 643.507286 27.334992 -0.021750 15.784672 312.792468 38.721398 15.785210 592.598711 35.123365 0.000000 0.000000 0.000000 
283 0.56 0.56 0.59 2290.176602 2257.376051 0.110647 32.689904 -20.084166 20.028841 705600.000000 709489.774215 1010.811273 367.301567 643.509707 27.334992 -0.027662 15.785133 312.817302 38.699132 15.785646 592.607937 35.116123 0.000000 0.000000 0.000000 
284 0.56 0.56 0.59 2264.050309 2231.363077 0.110366 32.576866 -20.084166 20.040151 705600.000000 709562.636608 1010.813908 367.306158 643.507750 27.334992 -0.022008 15.784759 312.818246 38.703153 15.785272 592.607188 35.115290 0.000000 0.000000 0.000000 
285 0.56 0.56 0.59 2263.802177 2231.453980 0.110304 32.237894 -20.084166 20.043070 705600.000000 709526.019293 1010.822422 367.320310 643.502112 27.334992 -0.020548 15.783574 312.829276 38.707460 15.784141 592.605253 35.112718 0.000000 0.000000 0.000000 
286 0.56 0.56 0.59 2281.757041 2249.470489 0.110413 32.176139 -20.084166 20.038036 705600.000000 709466.079652 1010.824770 367.323389 643.501381 27.334992 -0.023065 15.783410 312.841700 38.698279 15.783924 592.605171 35.112286 0.000000 0.000000 0.000000 
287 0.56 0.56 0.59 2206.159757 2172.514677 1.147325 32.497755 -20.084166 20.049896 705600.000000 709385.220811 1010.816568 367.309882 643.506685 27.500351 -0.017135 15.784512 312.829556 38.695815 15.785028 592.606949 35.114709 0.000000 0.000000 0.000000 
288 0.56 0.56 0.59 2255.844384 2222.259266 1.147239 32.437879 -20.084166 20.055352 705600.000000 709505.311860 1010.816392 367.311328 643.505064 27.500351 -0.014407 15.784310 312.809336 38.717682 15.784853 592.605920 35.114292 0.000000 0.000000 0.000000 
289 0.56 0.56 0.59 2228.737507 2196.361886 0.047172 32.328449 -20.084166 20.029090 705600.000000 709484.072419 1010.827391 367.324149 643.503242 27.309043 -0.027538 15.783942 312.834991 38.705217 15.784428 592.613581 35.105233 0.000000 0.000000 0.000000 
290 0.56 0.56 0.59 2244.207967 2211.580232 0.047730 32.580005 -20.084166 20.011616 705600.000000 709529.681733 1010.822293 367.314412 643.507881 27.309043 -0.036275 15.784763 312.842926 38.686723 15.785279 592.615538 35.107065 0.000000 0.000000 0.000000 
291 0.56 0.56 0.59 2300.676746 2268.594302 0.268318 31.814126 -20.150883 20.019442 705600.000000 709562.337895 1010.840279 367.345603 643.494676 27.375761 -0.065720 15.782280 312.852151 38.711172 15.782742 592.609483 35.102451 0.000000 0.000000 0.000000 
292 0.56 0.56 0.59 2354.666985 2322.319354 0.267630 32.080001 -20.150883 20.030359 705600.000000 709606.509554 1010.832452 367.333781 643.498671 27.375761 -0.060262 15.783210 312.827751 38.722820 15.783646 592.611026 35.103999 0.000000 0.000000 0.000000 
293 0.56 0.56 0.59 2280.800493 2248.783815 0.266897 31.749780 -20.150883 20.043212 705600.000000 709574.903683 1010.840193 367.347221 643.492972 27.375761 -0.053836 15.782090 312.831152 38.733979 15.782552 592.608883 35.101537 0.000000 0.000000 0.000000 
294 0.56 0.56 0.59 2307.941692 2275.598660 0.124358 32.218674 -20.105285 20.050761 705600.000000 709612.152348 1010.830595 367.329012 643.501583 27.339487 -0.027262 15.783623 312.844829 38.700560 15.784085 592.612548 35.104950 0.000000 0.000000 0.000000 
295 0.56 0.56 0.59 2363.616269 2331.156047 0.124028 32.336194 -20.105285 20.064617 705600.000000 709690.526617 1010.820686 367.316666 643.504020 27.339487 -0.020334 15.784052 312.836076 38.696539 15.784459 592.605485 35.114076 0.000000 0.000000 0.000000 
296 0.56 0.56 0.58 2340.705146 2307.218290 0.794860 32.691996 -20.105285 20.050810 705600.000000 709726.445722 1010.826265 367.317067 643.509198 27.460133 -0.027237 15.785236 312.842318 38.689512 15.785673 592.623250 35.100275 0.000000 0.000000 0.000000 
297 0.56 0.56 0.58 2349.486503 2316.634291 0.794710 32.057502 -20.105285 20.056624 705600.000000 709666.228703 1010.834718 367.335788 643.498930 27.460133 -0.024331 15.783111 312.850386 38.702292 15.783546 592.612099 35.103285 0.000000 0.000000 0.000000 
298 0.56 0.56 0.58 2408.712845 2376.186471 0.794546 31.731828 -20.105285 20.063940 705600.000000 709652.727534 1010.836412 367.342242 643.494170 27.460133 -0.020672 15.781947 312.862361 38.697934 15.782434 592.602740 35.108996 0.000000 0.000000 0.000000 
299 0.56 0.56 0.58 2377.431453 2345.386668 0.220561 31.824225 -20.105285 20.068359 705600.000000 709653.491304 1010.826935 367.330821 643.496115 27.365803 -0.018463 15.782189 312.851994 38.696638 15.782727 592.595553 35.117835 0.000000 0.000000 0.000000 
300 0.56 0.56 0.58 2391.046229 2358.431668 0.220492 32.394069 -20.105285 20.072338 705600.000000 709700.730850 1010.819022 367.314118 643.504904 27.365803 -0.016473 15.784114 312.831098 38.698905 15.784655 592.606361 35.113888 0.000000 0.000000 0.000000 
301 0.56 0.56 0.58 2312.310283 2280.194350 0.006477 32.109455 -20.105285 20.087638 705600.000000 709695.598879 1010.834407 367.334243 643.500164 27.278757 -0.008823 15.783243 312.861905 38.689095 15.783705 592.612847 35.103612 0.000000 0.000000 0.000000 
302 0.56 0.56 0.58 2360.439790 2327.821898 0.512023 32.105869 -20.105285 20.098997 705600.000000 709758.189429 1010.826038 367.326011 643.500027 27.420872 -0.003144 15.783290 312.837198 38.705522 15.783696 592.604444 35.111887 0.000000 0.000000 0.000000 
303 0.56 0.56 0.58 2396.762217 2363.507113 0.035904 33.219199 -19.835681 20.210963 705600.000000 709845.569786 1010.801218 367.281501 643.519717 27.254976 0.187641 15.786851 312.843041 38.651609 15.787365 592.612401 35.119951 0.000000 0.000000 0.000000 
304 0.56 0.56 0.58 2417.377985 2384.641030 0.035791 32.701164 -19.835681 20.210359 705600.000000 709793.162404 1010.808212 367.296280 643.511932 27.254976 0.187339 15.785120 312.867258 38.643902 15.785605 592.602030 35.124297 0.000000 0.000000 0.000000 
305 0.56 0.56 0.58 2377.129868 2343.590648 0.037641 33.501579 -19.835681 20.220109 705600.000000 709742.961692 1010.801523 367.277427 643.524096 27.254976 0.192214 15.787777 312.844669 38.644981 15.788319 592.621969 35.113809 0.000000 0.000000 0.000000 
306 0.56 0.56 0.58 2289.025198 2255.500541 0.037283 33.487374 -19.835681 20.218241 705600.000000 709693.527689 1010.810217 367.286326 643.523892 27.254976 0.191280 15.787725 312.868237 38.630363 15.788269 592.630163 35.105459 0.000000 0.000000 0.000000 
307 0.56 0.56 0.58 2325.680340 2292.360133 0.036256 33.283950 -19.835681 20.212838 705600.000000 709668.074895 1010.806646 367.286298 643.520348 27.254976 0.188578 15.787082 312.847100 38.652116 15.787598 592.620521 35.112229 0.000000 0.000000 0.000000 
308 0.56 0.56 0.58 2314.937407 2281.263357 0.068340 33.605710 -19.835681 20.205598 705600.000000 709700.789412 1010.792464 367.265963 643.526501 27.219560 0.184958 15.788180 312.843742 38.634041 15.788611 592.614554 35.123335 0.000000 0.000000 0.000000 
309 0.56 0.56 0.58 2283.184201 2248.974590 0.033321 34.176289 -19.835681 20.196936 705600.000000 709690.547615 1010.778571 367.242416 643.536156 27.254976 0.180627 15.789971 312.830679 38.621765 15.790538 592.618654 35.126964 0.000000 0.000000 0.000000 
310 0.56 0.56 0.58 2228.797819 2194.331185 0.465521 34.001113 -19.835681 20.197706 705600.000000 709708.549790 1010.784796 367.250875 643.533921 27.407967 0.181012 15.789386 312.860402 38.601086 15.789927 592.618365 35.125630 0.000000 0.000000 0.000000 
311 0.56 0.56 0.58 2260.421848 2225.624572 0.256717 34.540559 -19.792966 20.186925 705600.000000 709746.906531 1010.772061 367.228863 643.543198 27.365253 0.196979 15.791121 312.855017 38.582726 15.791715 592.620941 35.130542 0.000000 0.000000 0.000000 
312 0.56 0.56 0.58 2314.659078 2280.157054 0.044155 34.457870 -19.792966 20.163839 705600.000000 709753.620536 1010.761008 367.217930 643.543078 27.282969 0.185436 15.790881 312.857599 38.569449 15.791391 592.605798 35.145889 0.000000 0.000000 0.000000 
313 0.56 0.56 0.58 2344.216314 2309.015153 0.082093 35.119069 -19.729519 20.167237 705600.000000 709727.066027 1010.753311 367.198989 643.554322 27.219521 0.218859 15.792941 312.866633 38.539414 15.793587 592.618822 35.141914 0.000000 0.000000 0.000000 
314 0.56 0.56 0.58 2368.367980 2332.486186 0.080311 35.801482 -19.729519 20.159020 705600.000000 709664.634083 1010.736194 367.170512 643.565682 27.219521 0.214751 15.795298 312.845352 38.529862 15.795863 592.622263 35.147556 0.000000 0.000000 0.000000 
315 0.56 0.56 0.58 2321.841822 2286.797056 0.117095 34.927671 -19.729519 20.159636 705600.000000 709689.534790 1010.749534 367.198520 643.551014 27.201353 0.215059 15.792444 312.846764 38.559312 15.792954 592.608692 35.149369 0.000000 0.000000 0.000000 
316 0.56 0.56 0.58 2369.308672 2334.797739 0.313209 34.197724 -19.729519 20.326804 705600.000000 709720.114013 1010.763802 367.226444 643.537358 27.366705 0.298643 15.790175 312.816356 38.619913 15.790578 592.602596 35.144184 0.000000 0.000000 0.000000 
317 0.56 0.56 0.58 2313.583103 2278.994004 0.308084 34.281015 -19.729519 20.309390 705600.000000 709702.269216 1010.768265 367.230153 643.538112 27.366705 0.289936 15.790368 312.813409 38.626376 15.790880 592.610722 35.136510 0.000000 0.000000 0.000000 
318 0.56 0.56 0.57 2242.014474 2208.013136 0.267381 33.733956 -19.717605 20.320782 705600.000000 709619.871988 1010.775131 367.245606 643.529525 27.354791 0.301589 15.788418 312.828066 38.629122 15.789035 592.599463 35.141027 0.000000 0.000000 0.000000 
319 0.56 0.56 0.57 2263.429240 2229.859128 0.107303 33.462810 -19.717605 20.318178 705600.000000 709567.872627 1010.796231 367.272041 643.524191 27.290136 0.300287 15.787567 312.851452 38.633021 15.788161 592.613402 35.122628 0.000000 0.000000 0.000000 
320 0.56 0.56 0.57 2293.772322 2259.360902 0.630504 33.780917 -19.717605 20.326572 705600.000000 709578.701486 1010.780884 367.251069 643.529815 27.424850 0.304484 15.788645 312.830985 38.631439 15.789210 592.607374 35.133230 0.000000 0.000000 0.000000 
321 0.56 0.56 0.57 2321.246852 2286.203822 0.632301 34.410728 -19.717605 20.332446 705600.000000 709655.137312 1010.786297 367.247317 643.538980 27.424850 0.307420 15.790737 312.830128 38.626453 15.791361 592.634372 35.113247 0.000000 0.000000 0.000000 
