
MC properties:
   MC Sweeps:       70000
   Mesh disp:       1.500000
   Bias type:       Minimum
   Bias strength:   20.000000
   Bias location:   17.043478
   InitialHeight:   17.043478
   RandSeed:        2
   Boundary Cond:   Frame

Mesh Properties:
   Bending Modulus: 20.000000
   Lx:              840.000000
   Ly:              840.000000
   Node nums in x:  70
   Node nums in y:  70

Particle Properties:
   Ptype num:       3
   Lengths:         3.5 17.5 20.0 7.5 17.5 30.0
   Binding str:     10.5 0.0 4.75
   Binding ranges:  4.0 0.0 4.0
   Densities:       200.0 4000.0 500.0 200.0 7520.0 480.0
   PDiam:           4.000000

Output Options:
   Tag:             Z_17.043478260869566
   OutputDir:       ../Simulation_Results/
   Framenums:       0
   Datanums:        50000
   Histbnums:       0

Restart Info:
   Inputfilename:   None
   Equil option:    No

Error Check:        Naw

#Sweep(1) TAcc(2) NAcc(3) SHAcc(4) TotE(5) MeshE(6) BiasE(7) Veff(8) ZBot(9) ZTop(10) TotAreaBot(11) TotAreaTop(12) TotPop(13) TotPopBot(14) TotPopTop(15) ThetaValTop(16) ThetaValBot(17) NBot1(18) NBot2(19) NBot3(20) NTop1(21) NTop2(22) NTop3(23) Bonds1(24) Bonds2(25) Bonds3(26) 
312 0.56 0.56 0.53 2378.856249 2311.338604 3.048933 64.468712 -18.725318 19.494675 705600.000000 710236.519071 1010.079114 366.166811 643.912303 17.424330 0.384678 15.897701 312.773803 37.495307 15.899668 592.824879 35.187755 0.000000 0.000000 0.000000 
313 0.56 0.56 0.53 2460.067491 2392.052312 2.192251 65.822929 -18.661871 19.504132 705600.000000 710246.222432 1010.039080 366.103420 643.935660 17.360882 0.421131 15.902082 312.737848 37.463491 15.904155 592.825625 35.205880 0.000000 0.000000 0.000000 
314 0.56 0.56 0.53 2475.566692 2408.796920 2.192004 64.577768 -18.661871 19.503544 705600.000000 710185.101702 1010.057424 366.141147 643.916277 17.360882 0.420837 15.898041 312.781073 37.462033 15.899920 592.803204 35.213153 0.000000 0.000000 0.000000 
315 0.56 0.56 0.53 2435.128836 2368.279446 2.190356 64.659033 -18.661871 19.499621 705600.000000 710127.872085 1010.050030 366.131322 643.918708 17.360882 0.418875 15.898433 312.794569 37.438320 15.900120 592.796525 35.222062 0.000000 0.000000 0.000000 
316 0.56 0.56 0.53 2373.090906 2308.178211 4.913997 59.998698 -18.661871 19.667742 705600.000000 710134.787902 1010.309407 366.320958 643.988450 17.526234 0.502936 15.873049 312.902279 37.545630 15.874076 592.930500 35.183874 0.000000 0.000000 0.000000 
317 0.56 0.56 0.53 2357.908956 2297.528798 0.420175 59.959983 -18.661871 19.662290 705600.000000 710106.443050 1010.165383 366.325845 643.839538 16.951292 0.500210 15.882800 312.911065 37.531981 15.884540 592.767336 35.187662 0.000000 0.000000 0.000000 
318 0.56 0.56 0.53 2371.495038 2312.165754 0.478008 58.851276 -18.649957 19.672255 705600.000000 710055.644248 1010.199151 366.378923 643.820228 16.939379 0.511149 15.879025 312.938181 37.561716 15.880875 592.768202 35.171151 0.000000 0.000000 0.000000 
319 0.56 0.56 0.53 2409.786948 2348.660307 4.471321 56.655320 -18.649957 19.683791 705600.000000 710035.222133 1010.390404 366.455598 643.934806 17.501960 0.516917 15.862087 313.056857 37.536654 15.863113 592.904308 35.167385 0.000000 0.000000 0.000000 
320 0.56 0.56 0.53 2386.006574 2323.866865 4.470082 57.669627 -18.649957 19.681392 705600.000000 710025.884632 1010.378756 366.428063 643.950693 17.501960 0.515717 15.865927 313.031596 37.530540 15.866505 592.925662 35.158525 0.000000 0.000000 0.000000 
321 0.56 0.56 0.53 2416.280906 2355.045340 4.471845 56.763722 -18.649957 19.684805 705600.000000 710036.005067 1010.401139 366.465647 643.935492 17.501960 0.517424 15.863252 313.055186 37.547209 15.863281 592.920497 35.151715 0.000000 0.000000 0.000000 
322 0.56 0.56 0.53 2403.141871 2341.256670 4.474380 57.410821 -18.649957 19.689692 705600.000000 710036.670765 1010.376044 366.430027 643.946017 17.501960 0.519868 15.864947 313.006431 37.558649 15.865151 592.916157 35.164709 0.000000 0.000000 0.000000 
323 0.56 0.56 0.53 2318.564481 2257.128537 4.493107 56.942837 -18.649957 19.725113 705600.000000 709956.632090 1010.393507 366.456216 643.937291 17.501960 0.537578 15.863527 313.009341 37.583348 15.863834 592.920263 35.153193 0.000000 0.000000 0.000000 
324 0.56 0.56 0.53 2279.668729 2218.372289 4.963978 56.332461 -18.649957 19.739158 705600.000000 710008.785599 1010.409365 366.482029 643.927336 17.526562 0.544600 15.861536 313.035737 37.584755 15.861850 592.916788 35.148698 0.000000 0.000000 0.000000 
325 0.56 0.56 0.52 2319.862270 2260.152612 1.429760 58.279898 -18.649957 19.732718 705600.000000 709967.380277 1010.218445 366.408949 643.809496 17.281876 0.541381 15.877667 312.933986 37.597296 15.878749 592.771911 35.158836 0.000000 0.000000 0.000000 
326 0.56 0.56 0.53 2314.931482 2258.565528 6.119205 50.246749 -18.957879 19.732243 705600.000000 709917.669521 1010.546640 366.723262 643.823378 17.589798 0.387182 15.841636 313.112571 37.769055 15.841683 592.869442 35.112253 0.000000 0.000000 0.000000 
327 0.56 0.56 0.53 2303.766658 2247.033007 6.117496 50.616154 -18.957879 19.727816 705600.000000 709920.799631 1010.537473 366.707920 643.829553 17.589798 0.384969 15.842365 313.103490 37.762066 15.842914 592.871727 35.114912 0.000000 0.000000 0.000000 
328 0.56 0.56 0.52 2340.211575 2283.519592 6.116871 50.575112 -18.957879 19.726189 705600.000000 709970.856165 1010.545161 366.708605 643.836556 17.589798 0.384155 15.842546 313.108990 37.757069 15.842556 592.879983 35.114016 0.000000 0.000000 0.000000 
329 0.56 0.56 0.52 2288.843673 2233.580638 0.864040 54.398995 -18.957879 19.618762 705600.000000 709967.817026 1010.317370 366.566705 643.750666 17.237752 0.330442 15.864510 312.996391 37.705803 15.865685 592.755164 35.129816 0.000000 0.000000 0.000000 
330 0.56 0.56 0.52 2276.486668 2221.094488 0.866541 54.525639 -18.957879 19.626287 705600.000000 709910.562153 1010.304851 366.552477 643.752374 17.237752 0.334204 15.864871 312.955695 37.731911 15.866362 592.747042 35.138969 0.000000 0.000000 0.000000 
331 0.56 0.56 0.52 2329.843341 2275.131240 0.306478 54.405624 -18.957879 19.625013 705600.000000 709930.035564 1010.309913 366.567030 643.742883 16.944683 0.333567 15.865094 312.980727 37.721209 15.866176 592.746184 35.130522 0.000000 0.000000 0.000000 
332 0.56 0.56 0.52 2376.729949 2321.877602 0.310129 54.542219 -18.957879 19.635870 705600.000000 709980.241178 1010.307314 366.561867 643.745447 16.944683 0.338995 15.864955 312.989245 37.707667 15.866381 592.747733 35.131333 0.000000 0.000000 0.000000 
333 0.56 0.56 0.52 2379.749211 2321.536486 5.439617 52.773108 -18.957879 19.641706 705600.000000 709997.049769 1010.476282 366.610391 643.865890 17.559362 0.341914 15.849305 313.028896 37.732190 15.850033 592.876961 35.138897 0.000000 0.000000 0.000000 
334 0.56 0.56 0.52 2376.761457 2319.096494 2.822875 54.842087 -18.957879 19.615361 705600.000000 710059.897968 1010.299008 366.548845 643.750164 17.411908 0.328741 15.866415 312.967750 37.714679 15.867602 592.748934 35.133628 0.000000 0.000000 0.000000 
335 0.56 0.56 0.52 2378.325803 2321.763440 2.824687 53.737677 -18.957879 19.620848 705600.000000 710085.625161 1010.320271 366.587805 643.732466 17.411908 0.331485 15.863156 313.003518 37.721131 15.863922 592.734908 35.133636 0.000000 0.000000 0.000000 
336 0.56 0.56 0.52 2381.687752 2327.364550 3.402636 50.920566 -19.056283 19.644138 705600.000000 710171.525759 1010.375897 366.689780 643.686117 17.450679 0.293927 15.853609 313.068821 37.767349 15.854505 592.702604 35.129008 0.000000 0.000000 0.000000 
337 0.56 0.56 0.52 2377.421953 2320.599691 0.186655 56.635607 -19.056283 19.441222 705600.000000 710245.579531 1010.255239 366.474766 643.780473 17.129968 0.192470 15.872220 312.927101 37.675445 15.873567 592.760154 35.146753 0.000000 0.000000 0.000000 
338 0.56 0.56 0.52 2426.310191 2370.099624 0.885004 55.325563 -19.056283 19.516830 705600.000000 710257.756630 1010.285347 366.527712 643.757635 17.247436 0.230273 15.867757 312.932975 37.726980 15.869029 592.751644 35.136963 0.000000 0.000000 0.000000 
339 0.56 0.56 0.52 2410.106324 2354.045267 0.605120 55.455937 -19.056283 19.517323 705600.000000 710248.982279 1010.301829 366.535616 643.766214 16.877349 0.230520 15.868160 312.933633 37.733823 15.869380 592.775343 35.121491 0.000000 0.000000 0.000000 
340 0.56 0.56 0.52 2387.511923 2337.152265 2.869925 47.489733 -19.601091 19.512142 705600.000000 710227.558000 1010.475405 366.845421 643.629985 17.422157 -0.044475 15.842134 313.013601 37.989686 15.843248 592.706720 35.080017 0.000000 0.000000 0.000000 
341 0.56 0.56 0.53 2350.687883 2301.597613 4.971642 44.118628 -19.601091 19.637829 705600.000000 710201.506229 1010.689931 366.967262 643.722669 17.542041 0.018369 15.821051 313.089239 38.056971 15.821269 592.833598 35.067802 0.000000 0.000000 0.000000 
342 0.56 0.56 0.52 2402.611874 2353.931533 4.971560 43.708781 -19.601091 19.633063 705600.000000 710198.497594 1010.707664 366.992098 643.715566 17.542041 0.015986 15.820062 313.112249 38.059788 15.820121 592.838942 35.056503 0.000000 0.000000 0.000000 
343 0.56 0.56 0.52 2332.051273 2283.181388 4.971340 43.898545 -19.601091 19.612901 705600.000000 710214.935316 1010.697200 366.985819 643.711381 17.542041 0.005905 15.820175 313.115310 38.050334 15.820455 592.833163 35.057762 0.000000 0.000000 0.000000 
344 0.56 0.56 0.52 2360.338688 2313.346582 5.871261 41.120845 -19.601091 19.821151 705600.000000 710207.138787 1010.753882 367.090494 643.663389 17.584734 0.110030 15.811563 313.118024 38.160906 15.811290 592.805923 35.046176 0.000000 0.000000 0.000000 
345 0.56 0.56 0.52 2392.695558 2345.181832 5.872172 41.641554 -19.601091 19.829289 705600.000000 710192.098294 1010.740924 367.068824 643.672100 17.584734 0.114099 15.813721 313.102022 38.153080 15.812788 592.809285 35.050028 0.000000 0.000000 0.000000 
346 0.56 0.56 0.52 2407.139402 2359.397799 5.871357 41.870247 -19.601091 19.822022 705600.000000 710286.937583 1010.736242 367.059943 643.676299 17.584734 0.110466 15.814656 313.108991 38.136296 15.813506 592.810424 35.052370 0.000000 0.000000 0.000000 
347 0.56 0.56 0.52 2359.116937 2307.984115 4.973527 46.159296 -19.400431 19.714339 705600.000000 710272.908345 1010.642780 366.892897 643.749884 17.540916 0.156954 15.828105 313.072582 37.992209 15.828202 592.846690 35.074992 0.000000 0.000000 0.000000 
348 0.56 0.56 0.53 2410.964640 2366.614884 0.063497 44.286259 -19.637472 19.727584 705600.000000 710312.650195 1010.550834 366.984278 643.566556 16.988041 0.045056 15.832253 313.046247 38.105778 15.832431 592.684201 35.049924 0.000000 0.000000 0.000000 
349 0.56 0.56 0.53 2401.233865 2361.723360 1.763432 37.747073 -19.637472 20.099955 705600.000000 710302.782128 1010.689174 367.241030 643.448143 17.335879 0.231241 15.810921 312.913471 38.516638 15.811260 592.635076 35.001807 0.000000 0.000000 0.000000 
350 0.56 0.56 0.53 2469.232541 2429.847476 2.079920 37.305145 -19.812303 19.963103 705600.000000 710301.834263 1010.697672 367.257850 643.439822 17.365521 0.075400 15.809485 312.892345 38.556020 15.809764 592.632437 34.997621 0.000000 0.000000 0.000000 
351 0.56 0.56 0.53 2404.418120 2365.000938 2.079272 37.337910 -19.812303 19.954258 705600.000000 710232.690824 1010.688600 367.248235 643.440364 17.365521 0.070978 15.809570 312.870717 38.567949 15.809725 592.623586 35.007053 0.000000 0.000000 0.000000 
352 0.56 0.56 0.53 2365.673762 2325.985302 2.078269 37.610191 -19.812303 19.939343 705600.000000 710224.756054 1010.689607 367.244876 643.444731 17.365521 0.063520 15.810033 312.880384 38.554459 15.810638 592.632781 35.001311 0.000000 0.000000 0.000000 
353 0.56 0.56 0.52 2353.425669 2313.525484 2.078336 37.821850 -19.812303 19.940387 705600.000000 710241.561163 1010.683298 367.235422 643.447876 17.365521 0.064042 15.810700 312.860953 38.563770 15.811121 592.633907 35.002848 0.000000 0.000000 0.000000 
354 0.56 0.56 0.53 2291.535756 2252.559422 0.343544 38.632789 -19.748146 19.964913 705600.000000 710245.389685 1010.648235 367.186197 643.462038 17.172280 0.108383 15.813384 312.814838 38.557976 15.813772 592.622970 35.025296 0.000000 0.000000 0.000000 
355 0.56 0.56 0.53 2366.259013 2327.737512 1.491081 37.030420 -19.802198 20.056457 705600.000000 710325.752342 1010.684913 367.250856 643.434057 17.315040 0.127130 15.808037 312.827902 38.614916 15.808449 592.604538 35.021071 0.000000 0.000000 0.006667 
356 0.56 0.56 0.53 2299.304324 2260.623440 1.490496 37.190388 -19.802198 20.051813 705600.000000 710352.062824 1010.674154 367.236876 643.437278 17.315040 0.124807 15.808578 312.814041 38.614258 15.808961 592.603984 35.024333 0.000000 0.000000 0.006667 
357 0.56 0.56 0.53 2423.511774 2384.313905 0.158195 39.039674 -19.605026 20.040999 705600.000000 710350.189074 1010.660424 367.184219 643.476205 17.117868 0.217987 15.814698 312.841411 38.528110 15.815067 592.649315 35.011823 0.000000 0.000000 0.006667 
358 0.56 0.56 0.54 2405.491128 2366.559422 0.289495 38.642211 -19.886440 19.801942 705600.000000 710380.504517 1010.671543 367.209795 643.461748 17.163418 -0.042249 15.813372 312.865529 38.530893 15.813968 592.646160 35.001620 0.000000 0.000000 0.006667 
359 0.56 0.56 0.54 2424.985440 2386.076825 0.305470 38.603144 -19.889686 19.800761 705600.000000 710435.762669 1010.664161 367.194830 643.469331 17.166664 -0.044463 15.813255 312.846026 38.535549 15.813834 592.639159 35.016337 0.000000 0.000000 0.006667 
360 0.56 0.56 0.53 2391.502297 2352.483216 0.305069 38.714012 -19.889686 19.810298 705600.000000 710565.803439 1010.681826 367.212265 643.469561 17.166664 -0.039694 15.813205 312.853845 38.545216 15.814294 592.661761 34.993507 0.000000 0.000000 0.006667 
361 0.56 0.56 0.53 2370.317050 2330.590525 0.305412 39.421113 -19.889686 19.802088 705600.000000 710592.067030 1010.672121 367.190866 643.481255 17.166664 -0.043799 15.815986 312.849698 38.525182 15.816388 592.674356 34.990511 0.000000 0.000000 0.006667 
362 0.56 0.56 0.53 2450.239138 2410.816571 0.305601 39.116966 -19.889686 19.797875 705600.000000 710672.059865 1010.659557 367.181679 643.477878 17.166664 -0.045906 15.814913 312.854576 38.512190 15.814833 592.650248 35.012797 0.000000 0.000000 0.006667 
363 0.56 0.56 0.53 2425.839479 2387.145981 0.007091 38.686407 -19.889686 19.825652 705600.000000 710660.734977 1010.654910 367.192086 643.462824 17.060894 -0.032017 15.813008 312.835313 38.543764 15.813626 592.630911 35.018288 0.000000 0.000000 0.006667 
364 0.56 0.56 0.54 2423.537106 2384.992485 0.166214 38.378407 -19.962464 19.843814 705600.000000 710564.712207 1010.666065 367.201893 643.464172 17.133671 -0.059325 15.811636 312.807803 38.582454 15.812959 592.635536 35.015677 0.000000 0.000000 0.006667 
365 0.56 0.56 0.54 2417.755391 2379.441321 0.045722 38.268348 -19.962464 19.788743 705600.000000 710447.232091 1010.678128 367.223654 643.454474 17.087169 -0.086860 15.812166 312.840596 38.570892 15.812345 592.643714 34.998415 0.000000 0.000000 0.006667 
366 0.56 0.56 0.54 2329.613418 2291.855019 2.530071 35.228328 -19.962464 20.104184 705600.000000 710298.367941 1010.717889 367.315307 643.402582 17.398799 0.070860 15.802166 312.801688 38.711453 15.802763 592.591290 35.008529 0.000000 0.000000 0.006667 
367 0.56 0.56 0.54 2301.830585 2263.666614 4.639512 33.524460 -19.962464 20.096169 705600.000000 710291.746248 1010.909180 367.385363 643.523817 17.524885 0.066852 15.786844 312.894883 38.703635 15.786702 592.744634 34.992481 0.000000 0.000000 0.006667 
368 0.56 0.56 0.54 2373.730272 2335.013132 4.639098 34.078042 -19.962464 20.089822 705600.000000 710315.397389 1010.881183 367.347260 643.533923 17.524885 0.063679 15.788661 312.865525 38.693074 15.788515 592.731917 35.013491 0.000000 0.000000 0.006667 
369 0.56 0.56 0.54 2316.975658 2278.340375 1.095271 37.540013 -19.962464 19.858468 705600.000000 710327.220369 1010.679917 367.237546 643.442371 17.277205 -0.051998 15.809741 312.818643 38.609162 15.810422 592.622923 35.009026 0.000000 0.000000 0.006667 
370 0.56 0.56 0.54 2297.824512 2259.598193 1.094365 37.131954 -19.962464 19.877658 705600.000000 710365.749083 1010.685717 367.248700 643.437017 17.277205 -0.042403 15.808909 312.859818 38.579972 15.809274 592.611977 35.015767 0.000000 0.000000 0.006667 
371 0.56 0.56 0.54 2280.875558 2240.279088 4.711350 35.885121 -19.952602 19.880329 705600.000000 710334.820310 1010.842868 367.276241 643.566627 17.528764 -0.036136 15.795089 312.899954 38.581197 15.794441 592.744924 35.027262 0.000000 0.000000 0.006667 
372 0.56 0.56 0.54 2290.992197 2252.220869 1.534059 37.237270 -19.952602 19.867484 705600.000000 710337.424608 1010.669959 367.229940 643.440019 17.320268 -0.042559 15.808714 312.857084 38.564143 15.809518 592.599140 35.031361 0.000000 0.000000 0.006667 
373 0.56 0.56 0.54 2360.664013 2321.409707 1.480592 37.773715 -19.952602 19.865279 705600.000000 710394.904775 1010.663937 367.215285 643.448653 16.771570 -0.043662 15.810486 312.851157 38.553642 15.811645 592.609390 35.027617 0.000000 0.000000 0.006667 
374 0.56 0.56 0.54 2419.419020 2380.566719 1.480403 37.371897 -19.952602 19.869703 705600.000000 710389.690104 1010.688485 367.247292 643.441193 16.771570 -0.041450 15.808694 312.883042 38.555555 15.810273 592.622272 35.008648 0.000000 0.000000 0.006667 
375 0.56 0.56 0.54 2404.815247 2365.855847 1.480973 37.478427 -19.952602 19.856946 705600.000000 710393.060282 1010.686204 367.234830 643.451374 16.771570 -0.047828 15.809080 312.890662 38.535088 15.810112 592.623111 35.018151 0.000000 0.000000 0.006667 
376 0.56 0.56 0.54 2361.376017 2322.559818 1.480359 37.335840 -19.952602 19.870788 705600.000000 710356.070241 1010.694804 367.246993 643.447810 16.771570 -0.040907 15.809098 312.873731 38.564165 15.809713 592.628621 35.009477 0.000000 0.000000 0.006667 
377 0.56 0.56 0.54 2342.021648 2303.053457 0.309487 38.658704 -19.879217 19.791808 705600.000000 710316.235973 1010.672808 367.201890 643.470918 17.167490 -0.043705 15.813412 312.891197 38.497281 15.813844 592.647649 35.009425 0.000000 0.000000 0.006667 
378 0.56 0.56 0.54 2363.818248 2324.540501 2.157338 37.120409 -20.082008 19.789865 705600.000000 710338.879962 1010.692969 367.256642 643.436327 17.370281 -0.146072 15.808358 312.866446 38.581838 15.808985 592.620478 35.006864 0.000000 0.000000 0.006667 
379 0.56 0.56 0.54 2298.832900 2259.280240 2.159837 37.392823 -20.082008 19.773228 705600.000000 710260.337573 1010.693171 367.244488 643.448683 17.370281 -0.154390 15.809264 312.868699 38.566525 15.809906 592.629389 35.009388 0.000000 0.000000 0.006667 
380 0.56 0.56 0.54 2319.381409 2281.104489 1.184987 37.091933 -20.082008 19.776785 705600.000000 710284.014604 1010.692803 367.257285 643.435518 17.284486 -0.152612 15.808329 312.856689 38.592266 15.808636 592.619673 35.007209 0.000000 0.000000 0.006667 
381 0.56 0.56 0.54 2395.546483 2357.033228 0.059071 38.454184 -20.107411 19.622420 705600.000000 710263.211608 1010.677701 367.210276 643.467424 17.047133 -0.242495 15.812787 312.893975 38.503515 15.813135 592.646816 35.007473 0.000000 0.000000 0.006667 
382 0.56 0.56 0.54 2337.835319 2299.733876 0.061950 38.039492 -20.107411 19.610689 705600.000000 710249.519890 1010.695286 367.235175 643.460111 17.047133 -0.248361 15.810968 312.916937 38.507270 15.811737 592.651728 34.996646 0.000000 0.000000 0.006667 
383 0.56 0.56 0.54 2356.840379 2318.994212 0.456248 37.389920 -20.372542 19.454109 705600.000000 710290.442863 1010.703114 367.262158 643.440955 17.154241 -0.459217 15.809246 312.908860 38.544052 15.809580 592.638041 34.993335 0.000000 0.000000 0.006667 
384 0.56 0.56 0.55 2327.694584 2289.521597 0.951340 37.221647 -20.372542 19.547933 705600.000000 710323.372277 1010.711316 367.274768 643.436547 17.241133 -0.412304 15.808322 312.881860 38.584586 15.808871 592.643217 34.984459 0.000000 0.000000 0.006667 
385 0.56 0.56 0.55 2332.304936 2292.634592 2.429716 37.240627 -20.372542 19.550410 705600.000000 710402.790211 1010.704176 367.258441 643.445735 17.379688 -0.411066 15.808374 312.883682 38.566384 15.809145 592.636040 35.000551 0.000000 0.000000 0.006667 
386 0.56 0.56 0.54 2344.629351 2305.582042 0.730089 38.317220 -20.372542 19.366395 705600.000000 710357.092931 1010.683149 367.217266 643.465882 17.197914 -0.503074 15.811878 312.926149 38.479239 15.812649 592.646846 35.006388 0.000000 0.000000 0.006667 
387 0.56 0.56 0.54 2281.581629 2241.829769 1.949189 37.802671 -20.372542 19.437419 705600.000000 710369.118760 1010.707577 367.243853 643.463724 17.337636 -0.467561 15.809710 312.926512 38.507631 15.810968 592.658386 34.994371 0.000000 0.000000 0.006667 
388 0.56 0.56 0.54 2296.238427 2258.122068 0.237848 37.878511 -20.372542 19.434895 705600.000000 710353.388296 1010.713978 367.248983 643.464995 17.073522 -0.468824 15.810040 312.946203 38.492741 15.810773 592.668462 34.985760 0.000000 0.000000 0.006667 
389 0.56 0.56 0.54 2280.819419 2242.503173 0.237745 38.078500 -20.372542 19.435115 705600.000000 710305.468613 1010.699856 367.240113 643.459743 17.073522 -0.468714 15.811108 312.901010 38.527995 15.811459 592.661031 34.987252 0.000000 0.000000 0.006667 
390 0.56 0.56 0.55 2336.083327 2298.056818 0.377393 37.649117 -20.422541 19.424034 705600.000000 710257.128509 1010.702880 367.250085 643.452795 17.123522 -0.499254 15.809671 312.899115 38.541299 15.810496 592.649490 34.992809 0.000000 0.000000 0.006667 
391 0.56 0.56 0.55 2313.580394 2274.272008 1.379732 37.928655 -20.422541 19.419549 705600.000000 710285.729356 1010.689122 367.239387 643.449735 17.280990 -0.501496 15.810655 312.883598 38.545135 15.811413 592.643401 34.994921 0.000000 0.000000 0.006667 
392 0.56 0.56 0.55 2287.802159 2248.858174 1.036803 37.907182 -20.422541 19.376748 705600.000000 710324.236691 1010.678197 367.226944 643.451254 17.238847 -0.522897 15.810461 312.906481 38.510001 15.811269 592.629449 35.010535 0.000000 0.000000 0.006667 
393 0.56 0.56 0.54 2349.653871 2310.337352 1.036057 38.280462 -20.422541 19.378176 705600.000000 710412.578617 1010.683142 367.218223 643.464918 17.238847 -0.522183 15.811769 312.914872 38.491581 15.812302 592.646979 35.005638 0.000000 0.000000 0.006667 
394 0.56 0.56 0.54 2402.731297 2361.563849 3.412389 37.755059 -20.422541 19.391644 705600.000000 710355.710502 1010.702900 367.247339 643.455560 17.440133 -0.515449 15.810461 312.929745 38.507133 15.810544 592.651961 34.993056 0.000000 0.000000 0.006667 
395 0.56 0.56 0.54 2431.606187 2390.761067 3.414896 37.430224 -20.422541 19.386792 705600.000000 710324.278887 1010.710211 367.268643 643.441568 17.440133 -0.517875 15.809380 312.924533 38.534730 15.809507 592.649627 34.982434 0.000000 0.000000 0.006667 
396 0.56 0.56 0.54 2418.944401 2379.635650 1.783319 37.525431 -20.422541 19.393333 705600.000000 710313.669790 1010.712971 367.262700 643.450271 17.319023 -0.514604 15.809723 312.905755 38.547222 15.809864 592.658180 34.982228 0.000000 0.000000 0.006667 
397 0.56 0.56 0.55 2372.093845 2332.862354 1.895954 37.335538 -20.422541 19.432654 705600.000000 710302.430342 1010.724122 367.277712 643.446410 17.330792 -0.494944 15.809114 312.910127 38.558470 15.809019 592.664279 34.973113 0.000000 0.000000 0.006667 
398 0.56 0.56 0.55 2362.876104 2324.166200 0.314346 38.395558 -20.223384 19.426104 705600.000000 710171.127276 1010.688981 367.221964 643.467017 17.131635 -0.398640 15.812539 312.936323 38.473101 15.812470 592.658316 34.996231 0.000000 0.000000 0.006667 
399 0.56 0.56 0.55 2336.552936 2297.753426 1.609861 37.189649 -20.223384 19.619569 705600.000000 710121.929790 1010.707877 367.270363 643.437514 17.319042 -0.301908 15.808555 312.908472 38.553335 15.808499 592.640655 34.988360 0.000000 0.000000 0.006667 
400 0.56 0.56 0.55 2360.021363 2321.379837 1.607803 37.033722 -20.223384 19.626425 705600.000000 710202.154840 1010.703963 367.268899 643.435064 17.319042 -0.298480 15.807556 312.898571 38.562772 15.807913 592.631781 34.995370 0.000000 0.000000 0.006667 
401 0.56 0.56 0.55 2322.957869 2284.044000 1.605536 37.308334 -20.223384 19.634071 705600.000000 710235.151423 1010.702667 367.264010 643.438657 17.319042 -0.294657 15.809010 312.874636 38.580363 15.808898 592.640912 34.988847 0.000000 0.000000 0.006667 
402 0.56 0.56 0.55 2335.759275 2296.499798 1.429490 37.829988 -20.223384 19.613969 705600.000000 710325.843938 1010.704035 367.257460 643.446576 17.301997 -0.304708 15.810775 312.875131 38.571553 15.810577 592.659697 34.976301 0.000000 0.000000 0.006667 
403 0.56 0.56 0.55 2364.704921 2324.552694 2.297059 37.855168 -20.294687 19.597814 705600.000000 710317.180330 1010.710172 367.263729 643.446443 17.373300 -0.348436 15.810905 312.877147 38.575677 15.810712 592.666916 34.968815 0.000000 0.000000 0.006667 
404 0.56 0.56 0.55 2269.025770 2228.078363 1.037752 39.909654 -20.037260 19.593924 705600.000000 710249.923020 1010.672292 367.181377 643.490915 17.265809 -0.221668 15.817104 312.910252 38.454021 15.817361 592.690807 34.982746 0.000000 0.000000 0.006667 
405 0.56 0.56 0.55 2338.718376 2298.312829 4.628457 35.777090 -20.037260 19.876428 705600.000000 710266.711710 1010.888028 367.317591 643.570436 17.524206 -0.080416 15.794164 312.947653 38.575775 15.793103 592.794132 34.983201 0.000000 0.000000 0.006667 
406 0.56 0.56 0.55 2338.357508 2300.083565 1.095147 37.178796 -20.037260 19.872020 705600.000000 710279.286417 1010.719727 367.275949 643.443779 17.276751 -0.082620 15.808515 312.893697 38.573737 15.808706 592.653472 34.981600 0.000000 0.000000 0.006667 
407 0.56 0.56 0.55 2359.913128 2319.532988 4.511117 35.869023 -20.037260 19.866495 705600.000000 710323.577159 1010.900833 367.329379 643.571454 17.518022 -0.085383 15.794512 312.970967 38.563899 15.793666 592.809316 34.968472 0.000000 0.000000 0.006667 
408 0.56 0.56 0.55 2373.979984 2333.415431 4.512202 36.052351 -20.037260 19.854227 705600.000000 710309.962841 1010.894855 367.320890 643.573965 17.518022 -0.091517 15.794220 312.949724 38.576946 15.794118 592.810063 34.969784 0.000000 0.000000 0.006667 
409 0.56 0.56 0.55 2349.614613 2313.115849 0.347143 36.151621 -20.037260 20.009784 705600.000000 710322.209768 1010.745964 367.313930 643.432033 16.911768 -0.013738 15.804258 312.856066 38.653607 15.805356 592.649621 34.977056 0.000000 0.000000 0.006667 
410 0.56 0.56 0.55 2288.585150 2252.311060 0.152745 36.121345 -20.037260 20.037048 705600.000000 710199.424019 1010.740275 367.316344 643.423931 16.956087 -0.000106 15.804626 312.850742 38.660976 15.804968 592.644580 34.974383 0.000000 0.000000 0.006667 
411 0.56 0.56 0.55 2332.356078 2294.970908 0.552229 36.832942 -20.037260 19.968852 705600.000000 710194.683662 1010.722307 367.278312 643.443996 16.877487 -0.034204 15.806615 312.828647 38.643050 15.807338 592.651673 34.984985 0.000000 0.000000 0.006667 
412 0.56 0.56 0.55 2332.698321 2295.035927 0.552666 37.109729 -20.037260 19.957086 705600.000000 710212.199978 1010.708535 367.267681 643.440854 16.877487 -0.040087 15.807538 312.814196 38.645948 15.808068 592.644296 34.988490 0.000000 0.000000 0.006667 
