
MC properties:
   MC Sweeps:       70000
   Mesh disp:       1.500000
   Bias type:       Minimum
   Bias strength:   20.000000
   Bias location:   15.000000
   InitialHeight:   15.000000
   RandSeed:        2
   Boundary Cond:   Frame

Mesh Properties:
   Bending Modulus: 20.000000
   Lx:              840.000000
   Ly:              840.000000
   Node nums in x:  70
   Node nums in y:  70

Particle Properties:
   Ptype num:       3
   Lengths:         3.5 17.5 20.0 7.5 17.5 30.0
   Binding str:     10.5 0.0 4.75
   Binding ranges:  4.0 0.0 4.0
   Densities:       200.0 4000.0 500.0 200.0 7520.0 480.0
   PDiam:           4.000000

Output Options:
   Tag:             Z_15.0
   OutputDir:       ../Simulation_Results/
   Framenums:       0
   Datanums:        50000
   Histbnums:       0

Restart Info:
   Inputfilename:   None
   Equil option:    No

Error Check:        Naw

#Sweep(1) TAcc(2) NAcc(3) SHAcc(4) TotE(5) MeshE(6) BiasE(7) Veff(8) ZBot(9) ZTop(10) TotAreaBot(11) TotAreaTop(12) TotPop(13) TotPopBot(14) TotPopTop(15) ThetaValTop(16) ThetaValBot(17) NBot1(18) NBot2(19) NBot3(20) NTop1(21) NTop2(22) NTop3(23) Bonds1(24) Bonds2(25) Bonds3(26) 
323 0.54 0.54 0.02 -5181.000207 1821.205910 320.179255 -7322.385372 -7.089584 6.057340 705600.000000 707148.383451 820.565980 410.181904 410.384076 11.000545 -0.516122 410.181904 0.000000 0.000000 410.384076 0.000000 0.000000 407.045008 0.000000 0.000000 
324 0.54 0.54 0.02 -5220.706491 1789.071814 319.413149 -7329.191455 -7.089584 6.052209 705600.000000 707162.222977 820.823745 410.311951 410.511794 11.005353 -0.518688 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
325 0.54 0.54 0.02 -5195.468548 1817.707418 319.418530 -7332.594496 -7.089584 6.041886 705600.000000 707148.222771 820.952627 410.376974 410.575653 11.005353 -0.523849 410.376974 0.000000 0.000000 410.575653 0.000000 0.000000 407.294474 0.000000 0.000000 
326 0.54 0.54 0.02 -5171.282914 1845.989147 318.725476 -7335.997538 -7.089584 6.030425 705600.000000 707119.258315 821.081509 410.441997 410.639512 11.009730 -0.529579 410.441997 0.000000 0.000000 410.639512 0.000000 0.000000 407.377629 0.000000 0.000000 
327 0.54 0.54 0.02 -5233.461641 1779.204996 319.927860 -7332.594496 -7.089584 6.022566 705600.000000 707129.449566 820.952627 410.376974 410.575653 11.002230 -0.533509 410.376974 0.000000 0.000000 410.575653 0.000000 0.000000 407.294474 0.000000 0.000000 
328 0.54 0.54 0.02 -5216.929740 1796.932767 318.731990 -7332.594496 -7.089584 6.027846 705600.000000 707139.004811 820.952627 410.376974 410.575653 11.009698 -0.530869 410.376974 0.000000 0.000000 410.575653 0.000000 0.000000 407.294474 0.000000 0.000000 
329 0.54 0.54 0.02 -5212.668298 1797.786948 318.736208 -7329.191455 -7.089584 6.022176 705600.000000 707161.992861 820.823745 410.311951 410.511794 11.009691 -0.533704 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
330 0.54 0.54 0.02 -5193.988280 1806.264961 318.729089 -7318.982330 -7.089584 6.033325 705600.000000 707136.886480 820.437098 410.116881 410.320217 11.009698 -0.528130 410.116881 0.000000 0.000000 410.320217 0.000000 0.000000 406.961853 0.000000 0.000000 
331 0.54 0.54 0.02 -5182.708306 1827.755996 318.727152 -7329.191455 -7.089584 6.036998 705600.000000 707163.637511 820.823745 410.311951 410.511794 11.009698 -0.526293 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
332 0.54 0.54 0.02 -5187.496342 1821.692743 316.599328 -7325.788413 -7.089584 6.044691 705600.000000 707126.052747 820.694862 410.246927 410.447935 11.023026 -0.522446 410.246927 0.000000 0.000000 410.447935 0.000000 0.000000 407.128163 0.000000 0.000000 
333 0.54 0.54 0.02 -5166.881478 1842.296215 320.013761 -7329.191455 -7.089584 6.046869 705600.000000 707126.301628 820.823745 410.311951 410.511794 11.001613 -0.521357 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
334 0.54 0.54 0.02 -5153.390797 1855.868157 316.529459 -7325.788413 -7.089584 6.029012 705600.000000 707193.665737 820.694862 410.246927 410.447935 11.023518 -0.530286 410.246927 0.000000 0.000000 410.447935 0.000000 0.000000 407.128163 0.000000 0.000000 
335 0.54 0.54 0.02 -5116.773948 1903.327187 319.299443 -7339.400579 -7.089584 6.032276 705600.000000 707180.931587 821.210391 410.507020 410.703371 11.006130 -0.528654 410.507020 0.000000 0.000000 410.703371 0.000000 0.000000 407.460784 0.000000 0.000000 
336 0.54 0.54 0.02 -5150.394474 1869.883504 319.122601 -7339.400579 -7.089584 6.042925 705600.000000 707191.541189 821.210391 410.507020 410.703371 11.007202 -0.523329 410.507020 0.000000 0.000000 410.703371 0.000000 0.000000 407.460784 0.000000 0.000000 
337 0.54 0.54 0.02 -5196.226702 1810.447951 319.113759 -7325.788413 -7.089584 6.059959 705600.000000 707153.333606 820.694862 410.246927 410.447935 11.007202 -0.514813 410.246927 0.000000 0.000000 410.447935 0.000000 0.000000 407.128163 0.000000 0.000000 
338 0.54 0.54 0.02 -5143.863038 1863.263695 318.661680 -7325.788413 -7.089584 6.041982 705600.000000 707146.936350 820.694862 410.246927 410.447935 11.010092 -0.523801 410.246927 0.000000 0.000000 410.447935 0.000000 0.000000 407.128163 0.000000 0.000000 
339 0.54 0.54 0.02 -5202.534059 1808.845321 317.812075 -7329.191455 -7.089584 6.036775 705600.000000 707138.997354 820.823745 410.311951 410.511794 11.015436 -0.526405 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
340 0.54 0.54 0.02 -5186.031251 1824.254892 318.905311 -7329.191455 -7.089584 6.042402 705600.000000 707156.310985 820.823745 410.311951 410.511794 11.008564 -0.523591 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
341 0.54 0.54 0.02 -5141.982451 1864.899132 318.906830 -7325.788413 -7.089584 6.039505 705600.000000 707184.759536 820.694862 410.246927 410.447935 11.008564 -0.525040 410.246927 0.000000 0.000000 410.447935 0.000000 0.000000 407.128163 0.000000 0.000000 
342 0.54 0.54 0.02 -5179.447504 1833.862362 319.284630 -7332.594496 -7.089584 6.038409 705600.000000 707153.406100 820.952627 410.376974 410.575653 11.006202 -0.525588 410.376974 0.000000 0.000000 410.575653 0.000000 0.000000 407.294474 0.000000 0.000000 
343 0.54 0.54 0.02 -5263.281365 1753.392744 315.920387 -7332.594496 -7.089584 6.020889 705600.000000 707119.215599 820.952627 410.376974 410.575653 11.027376 -0.534347 410.376974 0.000000 0.000000 410.575653 0.000000 0.000000 407.294474 0.000000 0.000000 
344 0.54 0.54 0.02 -5192.639238 1828.135790 315.222509 -7335.997538 -7.089584 6.018106 705600.000000 707147.087665 821.081509 410.441997 410.639512 11.031779 -0.535739 410.441997 0.000000 0.000000 410.639512 0.000000 0.000000 407.377629 0.000000 0.000000 
345 0.54 0.54 0.02 -5153.300370 1852.328675 320.159368 -7325.788413 -7.089584 6.025769 705600.000000 707164.776635 820.694862 410.246927 410.447935 11.000772 -0.531908 410.246927 0.000000 0.000000 410.447935 0.000000 0.000000 407.128163 0.000000 0.000000 
346 0.54 0.54 0.02 -5117.856064 1881.626421 319.499846 -7318.982330 -7.089584 6.023828 705600.000000 707234.905624 820.437098 410.116881 410.320217 11.004904 -0.532878 410.116881 0.000000 0.000000 410.320217 0.000000 0.000000 406.961853 0.000000 0.000000 
347 0.54 0.54 0.02 -5206.007198 1793.825869 319.149263 -7318.982330 -7.089584 6.017653 705600.000000 707196.305029 820.437098 410.116881 410.320217 11.007119 -0.535965 410.116881 0.000000 0.000000 410.320217 0.000000 0.000000 406.961853 0.000000 0.000000 
348 0.54 0.54 0.02 -5136.890152 1863.266688 318.825491 -7318.982330 -7.089584 6.024977 705600.000000 707236.004108 820.437098 410.116881 410.320217 11.009122 -0.532304 410.116881 0.000000 0.000000 410.320217 0.000000 0.000000 406.961853 0.000000 0.000000 
349 0.54 0.54 0.02 -5133.712024 1865.659706 319.610599 -7318.982330 -7.089584 6.022679 705600.000000 707224.439433 820.437098 410.116881 410.320217 11.004215 -0.533453 410.116881 0.000000 0.000000 410.320217 0.000000 0.000000 406.961853 0.000000 0.000000 
350 0.54 0.54 0.02 -5114.927947 1901.462226 319.607364 -7335.997538 -7.089584 6.028761 705600.000000 707211.200463 821.081509 410.441997 410.639512 11.004215 -0.530412 410.441997 0.000000 0.000000 410.639512 0.000000 0.000000 407.377629 0.000000 0.000000 
351 0.54 0.54 0.02 -5148.684205 1860.891706 319.615544 -7329.191455 -7.089584 6.013450 705600.000000 707151.294795 820.823745 410.311951 410.511794 11.004215 -0.538067 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
352 0.54 0.54 0.02 -5212.911558 1793.027779 319.849076 -7325.788413 -7.089584 5.999547 705600.000000 707139.844987 820.694862 410.246927 410.447935 11.002801 -0.545018 410.246927 0.000000 0.000000 410.447935 0.000000 0.000000 407.128163 0.000000 0.000000 
353 0.54 0.54 0.02 -5179.493312 1816.242000 319.843977 -7315.579289 -7.089584 6.008942 705600.000000 707156.727746 820.308216 410.051858 410.256358 11.002801 -0.540321 410.051858 0.000000 0.000000 410.256358 0.000000 0.000000 406.878697 0.000000 0.000000 
354 0.54 0.54 0.02 -5186.911094 1815.867074 319.607203 -7322.385372 -7.089584 6.029064 705600.000000 707152.561722 820.565980 410.181904 410.384076 11.004215 -0.530260 410.181904 0.000000 0.000000 410.384076 0.000000 0.000000 407.045008 0.000000 0.000000 
355 0.54 0.54 0.02 -5176.536654 1816.144629 319.494964 -7312.176247 -7.088517 6.034143 705600.000000 707136.507384 820.179333 409.986834 410.192499 11.004897 -0.527187 409.986834 0.000000 0.000000 410.192499 0.000000 0.000000 406.795542 0.000000 0.000000 
356 0.54 0.54 0.02 -5237.135514 1772.559125 319.496816 -7329.191455 -7.088517 6.030636 705600.000000 707134.663056 820.823745 410.311951 410.511794 11.004897 -0.528941 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
357 0.54 0.54 0.02 -5170.768319 1838.926020 319.497115 -7329.191455 -7.088517 6.030071 705600.000000 707131.726242 820.823745 410.311951 410.511794 11.004897 -0.529223 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
358 0.54 0.54 0.02 -5194.253923 1825.429193 319.717463 -7339.400579 -7.088517 6.027035 705600.000000 707124.837099 821.210391 410.507020 410.703371 11.003528 -0.530741 410.507020 0.000000 0.000000 410.703371 0.000000 0.000000 407.460784 0.000000 0.000000 
359 0.54 0.54 0.03 -5230.324015 1779.668678 319.198761 -7329.191455 -7.091763 6.030334 705600.000000 707121.866669 820.823745 410.311951 410.511794 11.006774 -0.530715 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
360 0.54 0.54 0.03 -5162.822268 1846.111221 320.257965 -7329.191455 -7.091763 6.035827 705600.000000 707143.282706 820.823745 410.311951 410.511794 11.000130 -0.527968 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
361 0.54 0.54 0.03 -5163.045890 1842.476751 320.265772 -7325.788413 -7.091763 6.021142 705600.000000 707168.725789 820.694862 410.246927 410.447935 11.000130 -0.535311 410.246927 0.000000 0.000000 410.447935 0.000000 0.000000 407.128163 0.000000 0.000000 
362 0.54 0.54 0.03 -5173.789838 1835.648431 319.753185 -7329.191455 -7.091763 6.024167 705600.000000 707143.726101 820.823745 410.311951 410.511794 11.003325 -0.533798 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
363 0.54 0.54 0.03 -5253.979239 1755.474984 319.737232 -7329.191455 -7.091763 6.054485 705600.000000 707108.872888 820.823745 410.311951 410.511794 11.003325 -0.518639 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
364 0.54 0.54 0.02 -5189.253296 1813.408684 319.723392 -7322.385372 -7.091763 6.067834 705600.000000 707094.247245 820.565980 410.181904 410.384076 11.003368 -0.511965 410.181904 0.000000 0.000000 410.384076 0.000000 0.000000 407.045008 0.000000 0.000000 
365 0.54 0.54 0.02 -5202.771581 1807.937973 318.481900 -7329.191455 -7.091763 6.056600 705600.000000 707096.845998 820.823745 410.311951 410.511794 11.011178 -0.517582 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
366 0.54 0.54 0.02 -5191.684652 1812.217312 318.483408 -7322.385372 -7.091763 6.053690 705600.000000 707116.589135 820.565980 410.181904 410.384076 11.011178 -0.519036 410.181904 0.000000 0.000000 410.384076 0.000000 0.000000 407.045008 0.000000 0.000000 
367 0.54 0.54 0.02 -5148.314815 1853.881074 320.189482 -7322.385372 -7.091763 6.046592 705600.000000 707125.697233 820.565980 410.181904 410.384076 11.000523 -0.522586 410.181904 0.000000 0.000000 410.384076 0.000000 0.000000 407.045008 0.000000 0.000000 
368 0.54 0.54 0.02 -5183.556272 1828.840304 320.197920 -7332.594496 -7.091763 6.030570 705600.000000 707141.279213 820.952627 410.376974 410.575653 11.000523 -0.530597 410.376974 0.000000 0.000000 410.575653 0.000000 0.000000 407.294474 0.000000 0.000000 
369 0.54 0.54 0.02 -5224.661047 1787.741018 320.192431 -7332.594496 -7.091763 6.040964 705600.000000 707105.480813 820.952627 410.376974 410.575653 11.000523 -0.525399 410.376974 0.000000 0.000000 410.575653 0.000000 0.000000 407.294474 0.000000 0.000000 
370 0.54 0.54 0.02 -5211.425054 1794.538925 319.824434 -7325.788413 -7.091763 6.057917 705600.000000 707084.787417 820.694862 410.246927 410.447935 11.002768 -0.516923 410.246927 0.000000 0.000000 410.447935 0.000000 0.000000 407.128163 0.000000 0.000000 
371 0.54 0.54 0.02 -5242.858762 1763.357173 319.572478 -7325.788413 -7.091763 6.052432 705600.000000 707109.316495 820.694862 410.246927 410.447935 11.004362 -0.519665 410.246927 0.000000 0.000000 410.447935 0.000000 0.000000 407.128163 0.000000 0.000000 
372 0.54 0.54 0.02 -5231.013810 1778.596109 319.581535 -7329.191455 -7.091763 6.035147 705600.000000 707091.872932 820.823745 410.311951 410.511794 11.004362 -0.528308 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
373 0.54 0.54 0.02 -5146.825934 1865.967500 319.801062 -7332.594496 -7.091763 6.019678 705600.000000 707170.458225 820.952627 410.376974 410.575653 11.003040 -0.536042 410.376974 0.000000 0.000000 410.575653 0.000000 0.000000 407.294474 0.000000 0.000000 
374 0.54 0.54 0.02 -5179.726241 1840.000883 319.673455 -7339.400579 -7.091763 6.028275 705600.000000 707142.579465 821.210391 410.507020 410.703371 11.003810 -0.531744 410.507020 0.000000 0.000000 410.703371 0.000000 0.000000 407.460784 0.000000 0.000000 
375 0.54 0.54 0.02 -5164.127128 1856.093520 319.179930 -7339.400579 -7.091763 6.033242 705600.000000 707184.684427 821.210391 410.507020 410.703371 11.006882 -0.529261 410.507020 0.000000 0.000000 410.703371 0.000000 0.000000 407.460784 0.000000 0.000000 
376 0.54 0.54 0.02 -5148.641062 1868.776718 318.579757 -7335.997538 -7.091763 6.040171 705600.000000 707191.927274 821.081509 410.441997 410.639512 11.010618 -0.525796 410.441997 0.000000 0.000000 410.639512 0.000000 0.000000 407.377629 0.000000 0.000000 
377 0.54 0.54 0.02 -5224.321783 1792.780315 318.895440 -7335.997538 -7.091763 6.024843 705600.000000 707168.867790 821.081509 410.441997 410.639512 11.008692 -0.533460 410.441997 0.000000 0.000000 410.639512 0.000000 0.000000 407.377629 0.000000 0.000000 
378 0.54 0.54 0.02 -5167.007910 1843.322580 318.860964 -7329.191455 -7.091763 6.022624 705600.000000 707168.590451 820.823745 410.311951 410.511794 11.008915 -0.534570 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
379 0.54 0.54 0.02 -5160.773391 1845.458251 319.556772 -7325.788413 -7.091763 6.000458 705600.000000 707190.684946 820.694862 410.246927 410.447935 11.004634 -0.545653 410.246927 0.000000 0.000000 410.447935 0.000000 0.000000 407.128163 0.000000 0.000000 
380 0.54 0.54 0.02 -5226.997774 1772.897293 319.087263 -7318.982330 -7.091763 6.006475 705600.000000 707129.670758 820.437098 410.116881 410.320217 11.007552 -0.542644 410.116881 0.000000 0.000000 410.320217 0.000000 0.000000 406.961853 0.000000 0.000000 
381 0.54 0.54 0.02 -5162.360985 1837.188548 319.432797 -7318.982330 -7.091763 6.015393 705600.000000 707099.450948 820.437098 410.116881 410.320217 11.005359 -0.538185 410.116881 0.000000 0.000000 410.320217 0.000000 0.000000 406.961853 0.000000 0.000000 
382 0.54 0.54 0.02 -5252.344544 1761.884611 318.365342 -7332.594496 -7.091763 6.010184 705600.000000 707085.451775 820.952627 410.376974 410.575653 11.012063 -0.540790 410.376974 0.000000 0.000000 410.575653 0.000000 0.000000 407.294474 0.000000 0.000000 
383 0.54 0.54 0.02 -5200.101734 1809.219825 319.869896 -7329.191455 -7.091763 6.014656 705600.000000 707202.348297 820.823745 410.311951 410.511794 11.002627 -0.538554 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
384 0.54 0.54 0.02 -5182.320417 1827.230718 319.640320 -7329.191455 -7.091763 6.020345 705600.000000 707207.459695 820.823745 410.311951 410.511794 11.004044 -0.535709 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
385 0.54 0.54 0.02 -5213.852905 1803.441674 318.702959 -7335.997538 -7.091763 6.036644 705600.000000 707201.486916 821.081509 410.441997 410.639512 11.009858 -0.527560 410.441997 0.000000 0.000000 410.639512 0.000000 0.000000 407.377629 0.000000 0.000000 
386 0.54 0.54 0.02 -5184.117711 1829.723011 318.753774 -7332.594496 -7.091763 6.038090 705600.000000 707151.100419 820.952627 410.376974 410.575653 11.009535 -0.526837 410.376974 0.000000 0.000000 410.575653 0.000000 0.000000 407.294474 0.000000 0.000000 
387 0.54 0.54 0.02 -5229.562310 1787.675242 318.759985 -7335.997538 -7.091763 6.026365 705600.000000 707148.831714 821.081509 410.441997 410.639512 11.009535 -0.532699 410.441997 0.000000 0.000000 410.639512 0.000000 0.000000 407.377629 0.000000 0.000000 
388 0.54 0.54 0.02 -5227.266778 1782.308433 319.616244 -7329.191455 -7.091763 6.032234 705600.000000 707158.669804 820.823745 410.311951 410.511794 11.004155 -0.529765 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
389 0.54 0.54 0.02 -5225.426628 1784.017738 319.747089 -7329.191455 -7.091763 6.026800 705600.000000 707203.004105 820.823745 410.311951 410.511794 11.003354 -0.532482 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
390 0.54 0.54 0.02 -5216.521423 1800.336884 319.139231 -7335.997538 -7.091763 6.024485 705600.000000 707197.167460 821.081509 410.441997 410.639512 11.007166 -0.533639 410.441997 0.000000 0.000000 410.639512 0.000000 0.000000 407.377629 0.000000 0.000000 
391 0.54 0.54 0.02 -5176.531616 1836.535774 319.527106 -7332.594496 -7.091763 6.016297 705600.000000 707223.057843 820.952627 410.376974 410.575653 11.004766 -0.537733 410.376974 0.000000 0.000000 410.575653 0.000000 0.000000 407.294474 0.000000 0.000000 
392 0.54 0.54 0.02 -5154.605690 1855.059488 319.526277 -7329.191455 -7.091763 6.017841 705600.000000 707272.175008 820.823745 410.311951 410.511794 11.004766 -0.536961 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
393 0.54 0.54 0.02 -5204.349296 1801.466830 319.972286 -7325.788413 -7.091763 6.023047 705600.000000 707216.583469 820.694862 410.246927 410.447935 11.001958 -0.534358 410.246927 0.000000 0.000000 410.447935 0.000000 0.000000 407.128163 0.000000 0.000000 
394 0.54 0.54 0.02 -5167.166925 1851.999667 316.830946 -7335.997538 -7.091763 6.023346 705600.000000 707204.272380 821.081509 410.441997 410.639512 11.021649 -0.534208 410.441997 0.000000 0.000000 410.639512 0.000000 0.000000 407.377629 0.000000 0.000000 
395 0.54 0.54 0.02 -5141.560245 1877.599281 316.838011 -7335.997538 -7.091763 6.010201 705600.000000 707196.677460 821.081509 410.441997 410.639512 11.021649 -0.540781 410.441997 0.000000 0.000000 410.639512 0.000000 0.000000 407.377629 0.000000 0.000000 
396 0.54 0.54 0.02 -5179.221248 1831.246373 318.723834 -7329.191455 -7.091763 6.021826 705600.000000 707204.004441 820.823745 410.311951 410.511794 11.009777 -0.534969 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
397 0.54 0.54 0.02 -5125.077450 1887.768064 319.748983 -7332.594496 -7.091763 6.042353 705600.000000 707245.584036 820.952627 410.376974 410.575653 11.003291 -0.524705 410.376974 0.000000 0.000000 410.575653 0.000000 0.000000 407.294474 0.000000 0.000000 
398 0.54 0.54 0.02 -5130.750048 1882.108067 319.736380 -7332.594496 -7.091763 6.030123 705600.000000 707199.346318 820.952627 410.376974 410.575653 11.003410 -0.530820 410.376974 0.000000 0.000000 410.575653 0.000000 0.000000 407.294474 0.000000 0.000000 
399 0.54 0.54 0.02 -5220.359940 1796.288621 319.348976 -7335.997538 -7.091763 6.040234 705600.000000 707131.415269 821.081509 410.441997 410.639512 11.005801 -0.525764 410.441997 0.000000 0.000000 410.639512 0.000000 0.000000 407.377629 0.000000 0.000000 
400 0.54 0.54 0.02 -5189.804214 1813.723155 318.858003 -7322.385372 -7.091763 6.034648 705600.000000 707147.455380 820.565980 410.181904 410.384076 11.008893 -0.528558 410.181904 0.000000 0.000000 410.384076 0.000000 0.000000 407.045008 0.000000 0.000000 
401 0.54 0.54 0.02 -5220.951253 1788.353483 319.886719 -7329.191455 -7.091763 6.036957 705600.000000 707154.024707 820.823745 410.311951 410.511794 11.002447 -0.527403 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
402 0.54 0.54 0.02 -5211.725606 1804.201300 320.070632 -7335.997538 -7.091763 6.031086 705600.000000 707173.619261 821.081509 410.441997 410.639512 11.001317 -0.530339 410.441997 0.000000 0.000000 410.639512 0.000000 0.000000 407.377629 0.000000 0.000000 
403 0.54 0.54 0.02 -5152.872246 1856.523736 316.392431 -7325.788413 -7.091763 6.018784 705600.000000 707152.543297 820.694862 410.246927 410.447935 11.024421 -0.536490 410.246927 0.000000 0.000000 410.447935 0.000000 0.000000 407.128163 0.000000 0.000000 
404 0.54 0.54 0.02 -5204.164967 1806.012536 315.610910 -7325.788413 -7.091763 6.008365 705600.000000 707172.647270 820.694862 410.246927 410.447935 11.029374 -0.541699 410.246927 0.000000 0.000000 410.447935 0.000000 0.000000 407.128163 0.000000 0.000000 
405 0.54 0.54 0.02 -5164.355063 1843.542860 314.487448 -7322.385372 -7.091763 6.017768 705600.000000 707175.778384 820.565980 410.181904 410.384076 11.036422 -0.536998 410.181904 0.000000 0.000000 410.384076 0.000000 0.000000 407.045008 0.000000 0.000000 
406 0.54 0.54 0.02 -5096.801014 1907.960216 314.221100 -7318.982330 -7.091763 6.025807 705600.000000 707243.433861 820.437098 410.116881 410.320217 11.038075 -0.532978 410.116881 0.000000 0.000000 410.320217 0.000000 0.000000 406.961853 0.000000 0.000000 
407 0.54 0.54 0.02 -5136.721836 1881.516080 310.953538 -7329.191455 -7.091763 6.027756 705600.000000 707219.007167 820.823745 410.311951 410.511794 11.058741 -0.532004 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
408 0.54 0.54 0.02 -5118.154147 1900.075114 310.962193 -7329.191455 -7.091763 6.011609 705600.000000 707237.794628 820.823745 410.311951 410.511794 11.058741 -0.540077 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
409 0.54 0.54 0.02 -5141.278340 1872.942379 311.567694 -7325.788413 -7.091763 6.013332 705600.000000 707232.476134 820.694862 410.246927 410.447935 11.054896 -0.539216 410.246927 0.000000 0.000000 410.447935 0.000000 0.000000 407.128163 0.000000 0.000000 
410 0.54 0.54 0.02 -5164.386942 1848.676946 309.321483 -7322.385372 -7.091763 6.045248 705600.000000 707168.991207 820.565980 410.181904 410.384076 11.069048 -0.523258 410.181904 0.000000 0.000000 410.384076 0.000000 0.000000 407.045008 0.000000 0.000000 
411 0.54 0.54 0.02 -5219.872680 1796.594719 309.321014 -7325.788413 -7.091763 6.046146 705600.000000 707122.614948 820.694862 410.246927 410.447935 11.069048 -0.522809 410.246927 0.000000 0.000000 410.447935 0.000000 0.000000 407.128163 0.000000 0.000000 
412 0.54 0.54 0.02 -5165.386043 1851.079528 309.322842 -7325.788413 -7.091763 6.042654 705600.000000 707142.574358 820.694862 410.246927 410.447935 11.069048 -0.524555 410.246927 0.000000 0.000000 410.447935 0.000000 0.000000 407.128163 0.000000 0.000000 
413 0.54 0.54 0.02 -5246.707861 1769.496018 309.584534 -7325.788413 -7.091763 6.044977 705600.000000 707088.995456 820.694862 410.246927 410.447935 11.067376 -0.523393 410.246927 0.000000 0.000000 410.447935 0.000000 0.000000 407.128163 0.000000 0.000000 
414 0.54 0.54 0.02 -5195.896298 1816.776090 309.712983 -7322.385372 -7.091763 6.044408 705600.000000 707111.754343 820.565980 410.181904 410.384076 11.066562 -0.523677 410.181904 0.000000 0.000000 410.384076 0.000000 0.000000 407.045008 0.000000 0.000000 
415 0.54 0.54 0.02 -5201.163468 1814.023108 310.601837 -7325.788413 -7.082472 6.035899 705600.000000 707127.715839 820.694862 410.246927 410.447935 11.060914 -0.523287 410.246927 0.000000 0.000000 410.447935 0.000000 0.000000 407.128163 0.000000 0.000000 
416 0.54 0.54 0.02 -5200.187656 1816.181865 309.418892 -7325.788413 -7.082472 6.039215 705600.000000 707159.928493 820.694862 410.246927 410.447935 11.068418 -0.521628 410.246927 0.000000 0.000000 410.447935 0.000000 0.000000 407.128163 0.000000 0.000000 
417 0.54 0.54 0.02 -5196.657717 1823.786765 308.746973 -7329.191455 -7.082472 6.024303 705600.000000 707148.329741 820.823745 410.311951 410.511794 11.072742 -0.529084 410.311951 0.000000 0.000000 410.511794 0.000000 0.000000 407.211318 0.000000 0.000000 
418 0.54 0.54 0.02 -5223.579906 1804.090538 308.327093 -7335.997538 -7.082472 6.030219 705600.000000 707123.559904 821.081509 410.441997 410.639512 11.075396 -0.526127 410.441997 0.000000 0.000000 410.639512 0.000000 0.000000 407.377629 0.000000 0.000000 
419 0.54 0.54 0.02 -5178.393679 1837.688816 309.705918 -7325.788413 -7.082472 6.027271 705600.000000 707135.510763 820.694862 410.246927 410.447935 11.066633 -0.527601 410.246927 0.000000 0.000000 410.447935 0.000000 0.000000 407.128163 0.000000 0.000000 
420 0.54 0.54 0.02 -5185.189973 1830.270333 310.328107 -7325.788413 -7.082472 6.024402 705600.000000 707145.446420 820.694862 410.246927 410.447935 11.062690 -0.529035 410.246927 0.000000 0.000000 410.447935 0.000000 0.000000 407.128163 0.000000 0.000000 
421 0.54 0.54 0.02 -5158.639218 1864.695300 312.663020 -7335.997538 -7.082472 6.036930 705600.000000 707149.162464 821.081509 410.441997 410.639512 11.047850 -0.522771 410.441997 0.000000 0.000000 410.639512 0.000000 0.000000 407.377629 0.000000 0.000000 
