
MC properties:
   MC Sweeps:       70000
   Mesh disp:       1.500000
   Bias type:       Minimum
   Bias strength:   20.000000
   Bias location:   25.217391
   InitialHeight:   25.217391
   RandSeed:        2
   Boundary Cond:   Frame

Mesh Properties:
   Bending Modulus: 20.000000
   Lx:              840.000000
   Ly:              840.000000
   Node nums in x:  70
   Node nums in y:  70

Particle Properties:
   Ptype num:       3
   Lengths:         3.5 17.5 20.0 7.5 17.5 30.0
   Binding str:     10.5 0.0 4.75
   Binding ranges:  4.0 0.0 4.0
   Densities:       200.0 4000.0 500.0 200.0 7520.0 480.0
   PDiam:           4.000000

Output Options:
   Tag:             Z_25.217391304347828
   OutputDir:       ../Simulation_Results/
   Framenums:       0
   Datanums:        50000
   Histbnums:       0

Restart Info:
   Inputfilename:   None
   Equil option:    No

Error Check:        Naw

#Sweep(1) TAcc(2) NAcc(3) SHAcc(4) TotE(5) MeshE(6) BiasE(7) Veff(8) ZBot(9) ZTop(10) TotAreaBot(11) TotAreaTop(12) TotPop(13) TotPopBot(14) TotPopTop(15) ThetaValTop(16) ThetaValBot(17) NBot1(18) NBot2(19) NBot3(20) NTop1(21) NTop2(22) NTop3(23) Bonds1(24) Bonds2(25) Bonds3(26) 
224 0.56 0.56 0.55 2335.941163 2299.171414 1.784875 34.984874 -19.970716 19.875727 705600.000000 709579.720170 1010.775789 367.228875 643.546913 25.515939 -0.047495 15.792392 312.775751 38.660732 15.793309 592.645498 35.108107 0.000000 0.000000 0.000000 
225 0.56 0.56 0.56 2356.477912 2318.924261 0.075532 37.478119 -19.970716 19.521580 705600.000000 709568.222896 1010.723278 367.131127 643.592152 25.181964 -0.224568 15.800509 312.829101 38.501516 15.801480 592.664421 35.126251 0.000000 0.000000 0.000000 
226 0.56 0.56 0.56 2320.525535 2282.905786 0.075461 37.544288 -19.970716 19.521900 705600.000000 709569.540214 1010.714271 367.120682 643.593589 25.181964 -0.224408 15.800720 312.817054 38.502908 15.801658 592.656978 35.134953 0.000000 0.000000 0.000000 
227 0.56 0.56 0.56 2398.440973 2361.613775 0.071280 36.755919 -19.970716 19.540934 705600.000000 709547.101027 1010.718842 367.137893 643.580948 25.181964 -0.214891 15.797862 312.815837 38.524194 15.798981 592.636646 35.145321 0.000000 0.000000 0.000000 
228 0.56 0.56 0.56 2322.066686 2284.474038 1.123967 36.468680 -19.970716 19.535623 705600.000000 709489.223517 1010.725211 367.149355 643.575856 25.449409 -0.217547 15.796943 312.813806 38.538606 15.798065 592.634549 35.143242 0.000000 0.000000 0.000000 
229 0.56 0.56 0.56 2358.376166 2320.276250 1.125223 36.974693 -19.970716 19.529886 705600.000000 709508.807576 1010.734102 367.151003 643.583099 25.449409 -0.220415 15.798830 312.821400 38.530773 15.799797 592.660761 35.122541 0.000000 0.000000 0.000000 
230 0.56 0.56 0.55 2331.800289 2294.099020 1.122142 36.579127 -19.970716 19.544097 705600.000000 709513.595441 1010.737663 367.160446 643.577217 25.449409 -0.213310 15.797485 312.837087 38.525874 15.798421 592.651016 35.127780 0.000000 0.000000 0.000000 
231 0.56 0.56 0.56 2326.715658 2289.039181 0.750821 36.925656 -19.927793 19.549953 705600.000000 709479.412476 1010.742805 367.160812 643.581993 25.406485 -0.188920 15.798728 312.834546 38.527538 15.799644 592.668335 35.114014 0.000000 0.000000 0.000000 
232 0.56 0.56 0.56 2362.733987 2326.643751 0.081056 36.009180 -20.049069 19.558293 705600.000000 709511.670704 1010.755049 367.189241 643.565808 25.185110 -0.245388 15.795817 312.808654 38.584771 15.796594 592.653581 35.115632 0.000000 0.000000 0.000000 
233 0.56 0.56 0.56 2297.625102 2261.775174 0.080637 35.769290 -20.049069 19.560005 705600.000000 709406.614756 1010.767768 367.206532 643.561236 25.185110 -0.244532 15.795090 312.817757 38.593685 15.795786 592.659740 35.105711 0.000000 0.000000 0.000000 
234 0.56 0.56 0.56 2293.006215 2257.663133 0.079514 35.263569 -20.049069 19.564620 705600.000000 709401.830932 1010.768594 367.214046 643.554548 25.185110 -0.242225 15.793421 312.851047 38.569578 15.794063 592.642118 35.118367 0.000000 0.000000 0.000000 
235 0.56 0.56 0.56 2265.461521 2229.935263 0.075475 35.450782 -20.049069 19.581590 705600.000000 709398.562087 1010.768750 367.212351 643.556399 25.185110 -0.233740 15.794119 312.822005 38.596227 15.794766 592.649978 35.111656 0.000000 0.000000 0.000000 
236 0.56 0.56 0.56 2352.365965 2316.956771 0.159920 35.249274 -20.049069 19.552348 705600.000000 709427.754115 1010.777907 367.223335 643.554572 25.147307 -0.248361 15.793307 312.882798 38.547230 15.794034 592.650594 35.109945 0.000000 0.000000 0.000000 
237 0.56 0.56 0.56 2322.201098 2287.214739 0.064334 34.922026 -20.049069 19.541958 705600.000000 709401.236660 1010.779659 367.229865 643.549794 25.215917 -0.253555 15.792298 312.894676 38.542890 15.792946 592.641042 35.115806 0.000000 0.000000 0.000000 
238 0.56 0.56 0.56 2214.675063 2179.845350 0.090103 34.739611 -20.049069 19.551127 705600.000000 709336.873412 1010.783531 367.237035 643.546495 25.179897 -0.248971 15.791700 312.891173 38.554162 15.792348 592.639674 35.114473 0.000000 0.000000 0.000000 
239 0.56 0.56 0.56 2235.562550 2200.496057 0.279397 34.787097 -20.049069 19.543612 705600.000000 709355.749784 1010.788651 367.242087 643.546563 25.321200 -0.252728 15.791911 312.885936 38.564241 15.792534 592.647355 35.106675 0.000000 0.000000 0.000000 
240 0.56 0.56 0.56 2319.828040 2284.847209 1.580930 33.399901 -20.049069 19.727069 705600.000000 709407.945976 1010.814245 367.291127 643.523118 25.496229 -0.161000 15.787380 312.895390 38.608357 15.787921 592.630476 35.104721 0.000000 0.000000 0.000000 
241 0.56 0.56 0.56 2298.792319 2264.052827 1.583708 33.155784 -20.049069 19.710256 705600.000000 709382.268106 1010.807922 367.287358 643.520565 25.496229 -0.169407 15.786592 312.912689 38.588076 15.787049 592.614177 35.119338 0.000000 0.000000 0.000000 
242 0.56 0.56 0.56 2353.794845 2319.150332 0.924364 33.720149 -19.904843 19.782131 705600.000000 709421.409018 1010.796006 367.265213 643.530793 25.431937 -0.061356 15.788469 312.924297 38.552447 15.788899 592.618409 35.123485 0.000000 0.000000 0.000000 
243 0.56 0.56 0.56 2253.215301 2219.493750 0.005067 33.716484 -19.904843 19.781200 705600.000000 709385.170215 1010.788254 367.257370 643.530884 25.209502 -0.061822 15.788480 312.907774 38.561116 15.788882 592.610289 35.131713 0.000000 0.000000 0.000000 
244 0.56 0.56 0.56 2235.857835 2201.999350 0.005113 33.853372 -19.904843 19.780459 705600.000000 709391.534519 1010.807413 367.275055 643.532358 25.209502 -0.062192 15.788960 312.941337 38.544758 15.789368 592.634422 35.108568 0.000000 0.000000 0.000000 
245 0.56 0.56 0.56 2236.154678 2202.555816 1.112555 32.486307 -20.144943 19.775456 705600.000000 709422.331927 1010.821118 367.313037 643.508081 25.449601 -0.184743 15.784518 312.886157 38.642361 15.784898 592.608593 35.114590 0.000000 0.000000 0.000000 
246 0.56 0.56 0.56 2260.559039 2226.044369 0.595522 33.919148 -19.897964 19.772192 705600.000000 709460.719285 1010.792468 367.257820 643.534648 25.389375 -0.062886 15.789138 312.937054 38.531629 15.789571 592.620132 35.124945 0.000000 0.000000 0.000000 
247 0.56 0.56 0.56 2329.170484 2294.589962 0.595190 33.985332 -19.897964 19.777581 705600.000000 709470.393610 1010.795389 367.261006 643.534383 25.389375 -0.060191 15.789383 312.908442 38.563181 15.789845 592.627250 35.117288 0.000000 0.000000 0.000000 
248 0.56 0.56 0.56 2388.361345 2353.462353 0.370384 34.528608 -19.897964 19.731598 705600.000000 709441.433474 1010.776647 367.232052 643.544595 25.352199 -0.083183 15.791179 312.910600 38.530273 15.791612 592.623492 35.129490 0.000000 0.000000 0.000000 
249 0.56 0.56 0.56 2323.038528 2287.803109 0.116665 35.118755 -19.897964 19.672976 705600.000000 709502.655776 1010.771459 367.216533 643.554926 25.289506 -0.112494 15.793098 312.932450 38.490984 15.793560 592.635312 35.126054 0.000000 0.000000 0.000000 
250 0.56 0.56 0.56 2336.742962 2301.222512 0.114388 35.406061 -19.897964 19.694212 705600.000000 709566.102491 1010.764474 367.204683 643.559792 25.289506 -0.101876 15.794027 312.926296 38.484360 15.794515 592.637121 35.128155 0.000000 0.000000 0.000000 
251 0.56 0.56 0.57 2273.708714 2236.106444 5.706064 31.896206 -19.897964 20.144101 705600.000000 709499.469241 1010.826289 367.328544 643.497745 25.750820 0.123068 15.782572 312.865296 38.680675 15.782951 592.595810 35.118984 0.000000 0.000000 0.000000 
252 0.56 0.56 0.57 2324.780642 2292.337751 0.315760 32.127132 -19.897964 20.155935 705600.000000 709595.927846 1010.814346 367.311975 643.502371 25.339687 0.128985 15.783288 312.863810 38.664877 15.783691 592.589834 35.128846 0.000000 0.000000 0.000000 
253 0.56 0.56 0.57 2364.971584 2332.810941 0.116408 32.044235 -19.884669 20.152610 705600.000000 709648.878282 1010.822410 367.322263 643.500147 25.147227 0.133971 15.783069 312.858405 38.680790 15.783447 592.596611 35.120089 0.000000 0.000000 0.000000 
254 0.56 0.56 0.57 2384.172660 2342.741902 9.296821 32.133936 -19.816340 20.144836 705600.000000 709684.295964 1010.830484 367.328072 643.502412 25.898194 0.164248 15.783282 312.905013 38.639778 15.783715 592.606304 35.112393 0.000000 0.000000 0.000000 
255 0.56 0.56 0.57 2314.911200 2276.837972 3.188070 34.885159 -19.529094 20.130184 705600.000000 709637.221830 1010.781584 367.232031 643.549554 25.610948 0.300545 15.792321 312.908698 38.531012 15.792838 592.641054 35.115662 0.000000 0.000000 0.000000 
256 0.56 0.56 0.57 2356.053471 2317.843962 3.192863 35.016646 -19.529094 20.145927 705600.000000 709654.951420 1010.764833 367.211955 643.552878 25.610948 0.308416 15.792694 312.900930 38.518331 15.793234 592.626648 35.132995 0.000000 0.000000 0.000000 
257 0.56 0.56 0.57 2280.789529 2243.093433 3.192913 34.503183 -19.529094 20.146088 705600.000000 709592.420480 1010.777704 367.233376 643.544328 25.610948 0.308497 15.790981 312.917157 38.525238 15.791521 592.623625 35.129181 0.000000 0.000000 0.000000 
258 0.56 0.56 0.57 2302.369941 2264.435671 3.199838 34.734433 -19.529094 20.168141 705600.000000 709639.440541 1010.765132 367.216405 643.548727 25.610948 0.319523 15.791760 312.907503 38.517142 15.792213 592.617399 35.139115 0.000000 0.000000 0.000000 
259 0.56 0.56 0.57 2242.129715 2204.776803 0.686142 36.666770 -19.292322 20.174402 705600.000000 709607.806053 1010.744225 367.162285 643.581940 25.374176 0.441040 15.798050 312.949189 38.415045 15.798645 592.654744 35.128551 0.000000 0.000000 0.000000 
260 0.56 0.56 0.57 2314.416300 2277.110276 0.686210 36.619814 -19.292322 20.174556 705600.000000 709564.771784 1010.736631 367.155666 643.580965 25.374176 0.441117 15.797931 312.921701 38.436034 15.798526 592.645950 35.136489 0.000000 0.000000 0.000000 
261 0.56 0.56 0.57 2313.841075 2276.540026 1.073424 36.227625 -19.292322 20.202945 705600.000000 709556.263616 1010.746726 367.172194 643.574532 25.425492 0.455312 15.796699 312.937515 38.437981 15.797185 592.643702 35.133645 0.000000 0.000000 0.000000 
262 0.56 0.56 0.57 2288.680207 2250.668605 1.075369 36.936233 -19.292322 20.207207 705600.000000 709495.229546 1010.736336 367.150332 643.586004 25.425492 0.457443 15.799099 312.925515 38.425717 15.799530 592.655752 35.130722 0.000000 0.000000 0.000000 
263 0.56 0.56 0.57 2303.102329 2266.949330 0.274069 35.878930 -19.292322 20.212644 705600.000000 709511.994681 1010.756660 367.187491 643.569169 25.161570 0.460161 15.795518 312.964304 38.427668 15.796004 592.642149 35.131016 0.000000 0.000000 0.000000 
264 0.56 0.56 0.57 2307.804124 2270.873440 0.267881 36.662803 -19.292322 20.199098 705600.000000 709588.240210 1010.737098 367.154842 643.582255 25.161570 0.453388 15.798052 312.940838 38.415953 15.798617 592.646881 35.136757 0.000000 0.000000 0.000000 
265 0.56 0.56 0.57 2341.050507 2304.101018 0.356746 36.592743 -19.292322 20.167852 705600.000000 709643.092347 1010.740202 367.158611 643.581590 25.126532 0.437765 15.797771 312.960917 38.399923 15.798364 592.647061 35.136166 0.000000 0.000000 0.000000 
266 0.56 0.56 0.57 2303.409649 2268.392229 0.710317 34.307103 -19.559420 20.156454 705600.000000 709597.844510 1010.787793 367.247877 643.539916 25.393630 0.298517 15.790449 312.904498 38.552930 15.790911 592.629342 35.119663 0.000000 0.000000 0.000000 
267 0.56 0.56 0.57 2394.151342 2358.001177 0.712124 35.438041 -19.559420 20.162479 705600.000000 709665.028156 1010.772738 367.215183 643.557555 25.393630 0.301530 15.794237 312.870336 38.550611 15.794729 592.651166 35.111659 0.000000 0.000000 0.000000 
268 0.56 0.56 0.57 2297.606608 2261.658552 1.692278 34.255778 -19.668814 20.160943 705600.000000 709633.702410 1010.800620 367.263407 643.537213 25.503025 0.246065 15.790292 312.884641 38.588474 15.790781 592.643527 35.102905 0.000000 0.000000 0.000000 
269 0.56 0.56 0.57 2337.179941 2301.617086 1.690752 33.872103 -19.668814 20.154702 705600.000000 709654.592783 1010.811795 367.280392 643.531403 25.503025 0.242944 15.789016 312.917380 38.573996 15.789449 592.641925 35.100029 0.000000 0.000000 0.000000 
270 0.56 0.56 0.56 2274.466609 2238.803413 1.691809 33.971387 -19.668814 20.159035 705600.000000 709601.461383 1010.815998 367.283522 643.532476 25.503025 0.245110 15.789394 312.915462 38.578665 15.789832 592.650040 35.092604 0.000000 0.000000 0.000000 
271 0.56 0.56 0.56 2350.549451 2313.592043 2.525353 34.432055 -19.668814 20.156527 705600.000000 709740.811152 1010.806538 367.265613 643.540925 25.568524 0.243857 15.790847 312.928610 38.546156 15.791338 592.653682 35.095905 0.000000 0.000000 0.000000 
272 0.56 0.56 0.56 2336.583680 2302.129382 0.900180 33.554118 -19.668814 20.161355 705600.000000 709778.194887 1010.813986 367.286957 643.527029 25.012510 0.246270 15.787922 312.938039 38.560996 15.788383 592.632816 35.105829 0.000000 0.000000 0.000000 
273 0.56 0.56 0.57 2308.730329 2275.905577 0.090753 32.733998 -19.749417 20.315409 705600.000000 709693.015335 1010.829223 367.317833 643.511390 25.240485 0.282996 15.785291 312.894152 38.638390 15.785725 592.625237 35.100428 0.000000 0.000000 0.000000 
274 0.56 0.56 0.56 2323.931276 2290.679394 0.587116 32.664766 -19.749417 20.318382 705600.000000 709735.038465 1010.831070 367.320791 643.510279 25.058302 0.284482 15.785005 312.897902 38.637883 15.785492 592.624929 35.099857 0.000000 0.000000 0.000000 
275 0.56 0.56 0.56 2359.619112 2326.634228 0.334243 32.650641 -19.749417 20.286176 705600.000000 709732.953716 1010.839147 367.329300 643.509847 25.331894 0.268379 15.784990 312.913286 38.631024 15.785452 592.632840 35.091554 0.000000 0.000000 0.000000 
276 0.56 0.56 0.56 2355.320874 2322.581630 0.334362 32.404882 -19.749417 20.286618 705600.000000 709688.077273 1010.823158 367.316433 643.506724 25.331894 0.268600 15.784113 312.889618 38.642703 15.784597 592.607786 35.114342 0.000000 0.000000 0.000000 
277 0.56 0.56 0.56 2311.606359 2279.270378 0.335635 32.000346 -19.749417 20.291339 705600.000000 709609.636531 1010.832839 367.333023 643.499816 25.331894 0.270961 15.782797 312.896941 38.653285 15.783225 592.604724 35.111868 0.000000 0.000000 0.000000 
278 0.56 0.56 0.56 2331.217572 2298.829277 0.340451 32.047844 -19.749417 20.308831 705600.000000 709655.600263 1010.844546 367.345281 643.499265 25.331894 0.279707 15.782976 312.891117 38.671188 15.783464 592.620463 35.095338 0.000000 0.000000 0.000000 
279 0.56 0.56 0.56 2268.854358 2236.150926 0.342554 32.360879 -19.749417 20.316297 705600.000000 709635.652575 1010.835879 367.331706 643.504173 25.331894 0.283440 15.784112 312.870234 38.677360 15.784520 592.621882 35.097771 0.000000 0.000000 0.000000 
280 0.56 0.56 0.56 2325.401754 2292.021312 0.336484 33.043959 -19.749417 20.294462 705600.000000 709652.864974 1010.813398 367.296773 643.516625 25.331894 0.272522 15.786325 312.864972 38.645477 15.786757 592.618902 35.110966 0.000000 0.000000 0.000000 
281 0.56 0.56 0.56 2362.506150 2329.088303 0.204245 33.213602 -19.749417 20.319933 705600.000000 709700.654710 1010.815713 367.296890 643.518823 25.139010 0.285258 15.786886 312.859373 38.650631 15.787346 592.627464 35.104013 0.000000 0.000000 0.000000 
282 0.56 0.56 0.56 2381.512021 2348.018123 0.205433 33.288465 -19.749417 20.324082 705600.000000 709716.591422 1010.813135 367.293328 643.519808 25.139010 0.287332 15.787119 312.847297 38.658912 15.787577 592.628160 35.104071 0.000000 0.000000 0.000000 
283 0.56 0.56 0.56 2321.555336 2287.521813 0.204996 33.828528 -19.749417 20.322560 705600.000000 709738.588121 1010.798555 367.270141 643.528415 25.139010 0.286571 15.788882 312.816393 38.664866 15.789453 592.630894 35.108068 0.000000 0.000000 0.000000 
284 0.56 0.56 0.55 2333.341704 2299.731986 0.208157 33.401561 -19.749417 20.333486 705600.000000 709831.315675 1010.809888 367.288349 643.521539 25.139010 0.292034 15.787475 312.838165 38.662709 15.788019 592.628618 35.104902 0.000000 0.000000 0.000000 
285 0.56 0.56 0.55 2269.215367 2236.124483 0.211546 32.879338 -19.749417 20.344980 705600.000000 709719.419060 1010.815103 367.302120 643.512983 25.139010 0.297781 15.785837 312.838039 38.678244 15.786273 592.616860 35.109850 0.000000 0.000000 0.000000 
286 0.56 0.56 0.55 2263.921396 2230.419288 0.209540 33.292568 -19.749417 20.338204 705600.000000 709700.290114 1010.805262 367.285206 643.520056 25.139010 0.294393 15.787235 312.831275 38.666696 15.787614 592.620006 35.112436 0.000000 0.000000 0.000000 
287 0.56 0.56 0.55 2237.574066 2203.968951 0.368758 33.236357 -19.749417 20.341823 705600.000000 709639.236861 1010.812839 367.294495 643.518344 25.098854 0.296203 15.787022 312.827578 38.679895 15.787456 592.627097 35.103792 0.000000 0.000000 0.000000 
288 0.56 0.56 0.55 2287.774668 2254.814943 0.095398 32.864328 -19.749417 20.353706 705600.000000 709681.541440 1010.807530 367.294686 643.512845 25.231721 0.302144 15.785652 312.820291 38.688742 15.786189 592.609312 35.117343 0.000000 0.000000 0.000000 
289 0.56 0.56 0.55 2236.747527 2204.381150 0.098735 32.267642 -19.749417 20.364652 705600.000000 709653.479673 1010.822506 367.319591 643.502915 25.231721 0.307617 15.783715 312.839869 38.696007 15.784199 592.605262 35.113455 0.000000 0.000000 0.000000 
290 0.56 0.56 0.55 2253.814970 2221.510799 0.197186 32.106986 -19.749417 20.361338 705600.000000 709674.117330 1010.825999 367.325957 643.500042 25.289354 0.305960 15.783160 312.837266 38.705531 15.783700 592.604579 35.111762 0.000000 0.000000 0.000000 
291 0.56 0.56 0.55 2274.074216 2241.584792 0.461682 32.027742 -19.816135 20.371239 705600.000000 709700.962010 1010.828046 367.329302 643.498745 25.356072 0.277552 15.783002 312.840380 38.705920 15.783435 592.604031 35.111278 0.000000 0.000000 0.000000 
292 0.56 0.56 0.55 2327.297618 2294.495463 0.460931 32.341224 -19.816135 20.368529 705600.000000 709708.856665 1010.819364 367.315706 643.503658 25.356072 0.276197 15.784086 312.819524 38.712095 15.784493 592.605504 35.113661 0.000000 0.000000 0.000000 
293 0.56 0.56 0.55 2323.592733 2291.068771 0.464894 32.059068 -19.816135 20.382695 705600.000000 709694.221928 1010.819051 367.319769 643.499282 25.356072 0.283280 15.783135 312.817910 38.718724 15.783540 592.595964 35.119778 0.000000 0.000000 0.000000 
294 0.56 0.56 0.55 2325.477734 2291.883353 0.743295 32.851087 -19.770536 20.388103 705600.000000 709783.801921 1010.799966 367.287209 643.512757 25.397384 0.308784 15.785712 312.803157 38.698340 15.786170 592.601004 35.125583 0.000000 0.000000 0.000000 
295 0.56 0.56 0.55 2345.799238 2312.332658 0.746178 32.720402 -19.770536 20.397373 705600.000000 709855.617098 1010.803535 367.292845 643.510690 25.397384 0.313418 15.785272 312.811160 38.696413 15.785730 592.600357 35.124603 0.000000 0.000000 0.000000 
296 0.56 0.56 0.55 2358.898741 2325.664173 0.746246 32.488322 -19.770536 20.397588 705600.000000 709888.793490 1010.810776 367.303421 643.507355 25.397384 0.313526 15.784557 312.837731 38.681133 15.784935 592.599016 35.123405 0.000000 0.000000 0.000000 
297 0.56 0.56 0.54 2341.103354 2307.888253 0.743529 32.471572 -19.770536 20.388861 705600.000000 709845.460759 1010.817020 367.310847 643.506173 25.397384 0.309162 15.784454 312.828866 38.697527 15.784914 592.605729 35.115529 0.000000 0.000000 0.000000 
298 0.56 0.56 0.54 2461.580210 2428.604846 0.744365 32.230999 -19.770536 20.391559 705600.000000 709843.860724 1010.824424 367.321746 643.502678 25.397384 0.310511 15.783712 312.853904 38.684130 15.784092 592.605301 35.113286 0.000000 0.000000 0.000000 
299 0.56 0.56 0.54 2364.560947 2330.936248 0.713891 32.910808 -19.770536 20.385764 705600.000000 709792.316763 1010.806717 367.292967 643.513750 25.393355 0.307614 15.785909 312.823767 38.683290 15.786369 592.609104 35.118277 0.000000 0.000000 0.000000 
300 0.56 0.56 0.54 2355.530000 2322.201619 0.714135 32.614247 -19.770536 20.386558 705600.000000 709795.592975 1010.821690 367.313144 643.508547 25.393355 0.308011 15.784927 312.845122 38.683094 15.785389 592.615793 35.107364 0.000000 0.000000 0.000000 
301 0.56 0.56 0.54 2311.327349 2277.649042 0.717378 32.960930 -19.770536 20.396996 705600.000000 709787.261899 1010.827439 367.313888 643.513551 25.393355 0.313230 15.786135 312.850782 38.676971 15.786574 592.633427 35.093551 0.000000 0.000000 0.000000 
302 0.56 0.56 0.54 2367.226410 2333.627904 0.719301 32.879206 -19.770536 20.403105 705600.000000 709896.399731 1010.828263 367.316528 643.511734 25.393355 0.316285 15.785827 312.837845 38.692856 15.786320 592.631993 35.093422 0.000000 0.000000 0.000000 
303 0.56 0.56 0.54 2363.000247 2328.919160 1.702025 32.379062 -19.770536 20.512705 705600.000000 709973.197712 1010.827128 367.322669 643.504459 25.497063 0.371085 15.784230 312.846429 38.692010 15.784582 592.614167 35.105710 0.000000 0.000000 0.000000 
304 0.56 0.56 0.54 2429.987900 2396.111952 1.701909 32.174039 -19.770536 20.512394 705600.000000 709890.300139 1010.832641 367.331456 643.501185 25.497063 0.370929 15.783540 312.858351 38.689565 15.783922 592.612594 35.104669 0.000000 0.000000 0.000000 
305 0.56 0.56 0.54 2343.576449 2309.886746 1.705332 31.984371 -19.770536 20.521565 705600.000000 709862.639261 1010.836004 367.338495 643.497508 25.497063 0.375514 15.782794 312.846189 38.709512 15.783310 592.611027 35.103171 0.000000 0.000000 0.000000 
306 0.56 0.56 0.54 2265.645605 2232.915796 0.854430 31.875379 -19.770536 20.526056 705600.000000 709812.123414 1010.845149 367.350140 643.495008 25.406035 0.377760 15.782455 312.847300 38.720385 15.782972 592.617856 35.094180 0.000000 0.000000 0.000000 
307 0.56 0.56 0.54 2339.707475 2306.421508 0.854076 32.431891 -19.770536 20.525119 705600.000000 709814.775081 1010.830883 367.326725 643.504158 25.406035 0.377291 15.784396 312.826632 38.715697 15.784804 592.619968 35.099386 0.000000 0.000000 0.000000 
308 0.56 0.56 0.54 2274.049720 2240.607019 1.023963 32.418738 -19.770536 20.519814 705600.000000 709806.386322 1010.831130 367.327221 643.503909 25.427583 0.374639 15.784354 312.825295 38.717573 15.784791 592.620317 35.098801 0.000000 0.000000 0.000000 
309 0.56 0.56 0.54 2275.419921 2240.556137 0.337885 34.525900 -19.497674 20.516170 705600.000000 709775.541572 1010.792711 367.251423 643.541287 25.154721 0.509248 15.791236 312.861006 38.599180 15.791699 592.644613 35.104975 0.000000 0.000000 0.000000 
310 0.56 0.56 0.54 2197.385180 2162.854286 0.336501 34.194393 -19.497674 20.513450 705600.000000 709764.255630 1010.801728 367.265697 643.536031 25.154721 0.507888 15.790147 312.880708 38.594842 15.790613 592.642901 35.102518 0.000000 0.000000 0.000000 
311 0.56 0.56 0.54 2270.688001 2235.711734 0.285833 34.690434 -19.454960 20.509981 705600.000000 709829.157375 1010.789783 367.245310 643.544474 25.197942 0.527511 15.791768 312.871553 38.581988 15.792260 592.646053 35.106161 0.000000 0.000000 0.000000 
312 0.56 0.56 0.54 2334.512403 2298.904183 0.272612 35.335607 -19.454960 20.484614 705600.000000 709862.189200 1010.760153 367.203801 643.556351 25.197942 0.514827 15.793827 312.847572 38.562402 15.794369 592.634698 35.127284 0.000000 0.000000 0.000000 
313 0.56 0.56 0.54 2308.533213 2272.782894 0.449414 35.300905 -19.391512 20.486276 705600.000000 709780.929128 1010.762615 367.206248 643.556366 25.130850 0.547382 15.793581 312.869915 38.542752 15.794230 592.635269 35.126868 0.000000 0.000000 0.000000 
314 0.56 0.56 0.54 2371.074430 2335.601078 0.451753 35.021600 -19.391512 20.490540 705600.000000 709799.049992 1010.769468 367.217808 643.551660 25.130850 0.549514 15.792759 312.876585 38.548465 15.793301 592.633455 35.124904 0.000000 0.000000 0.000000 
315 0.56 0.56 0.54 2292.732836 2256.659704 0.455316 35.617817 -19.391512 20.497004 705600.000000 709802.241072 1010.768876 367.208088 643.560788 25.130850 0.552746 15.794613 312.874157 38.539318 15.795319 592.652217 35.113252 0.000000 0.000000 0.000000 
316 0.56 0.56 0.54 2333.844338 2296.870373 2.044595 34.929370 -19.391512 20.508246 705600.000000 709760.081519 1010.793320 367.244393 643.548927 25.511740 0.558367 15.792410 312.903155 38.548829 15.793008 592.656401 35.099517 0.000000 0.000000 0.000000 
317 0.56 0.56 0.54 2303.567659 2266.546941 2.038208 34.982510 -19.391512 20.496748 705600.000000 709738.025081 1010.783925 367.234043 643.549882 25.511740 0.552618 15.792587 312.882576 38.558880 15.793183 592.648059 35.108639 0.000000 0.000000 0.000000 
318 0.56 0.56 0.54 2254.090333 2215.852750 0.176322 38.061260 -19.379598 20.189274 705600.000000 709658.969610 1010.718883 367.116287 643.602596 25.192463 0.404838 15.802690 312.858207 38.455389 15.803395 592.676656 35.122545 0.000000 0.000000 0.000000 
319 0.56 0.56 0.54 2320.162227 2281.816385 0.179334 38.166508 -19.379598 20.196680 705600.000000 709631.099123 1010.702603 367.097189 643.605415 25.192463 0.408541 15.803005 312.848758 38.445426 15.803706 592.661992 35.139717 0.000000 0.000000 0.000000 
320 0.56 0.56 0.54 2298.302962 2258.627150 1.682510 37.993302 -19.379598 20.194799 705600.000000 709611.437638 1010.705685 367.103625 643.602060 25.492743 0.407600 15.802445 312.837655 38.463524 15.803117 592.660474 35.138469 0.000000 0.000000 0.000000 
321 0.56 0.56 0.54 2305.545235 2265.738778 1.681577 38.124880 -19.379598 20.192507 705600.000000 709634.418367 1010.702085 367.097946 643.604139 25.492743 0.406454 15.802782 312.829706 38.465458 15.803560 592.661229 35.139349 0.000000 0.000000 0.000000 
322 0.56 0.56 0.54 2325.758775 2285.449565 1.681323 38.627887 -19.379598 20.191883 705600.000000 709652.388471 1010.703202 367.091720 643.611482 25.492743 0.406143 15.804575 312.820816 38.466328 15.805307 592.679400 35.126776 0.000000 0.000000 0.000000 
323 0.56 0.56 0.54 2236.267519 2196.660276 1.374460 38.232782 -19.347517 20.221235 705600.000000 709589.077194 1010.704904 367.099984 643.604920 25.460662 0.436859 15.803313 312.811963 38.484708 15.803959 592.668829 35.132132 0.000000 0.000000 0.000000 
324 0.56 0.56 0.54 2230.618309 2190.205529 0.929794 39.482986 -19.147811 20.244130 705600.000000 709631.146797 1010.693905 367.066736 643.627169 25.394777 0.548159 15.807261 312.867345 38.392130 15.808101 592.694414 35.124654 0.000000 0.000000 0.000000 
