
MC properties:
   MC Sweeps:       70000
   Mesh disp:       1.500000
   Bias type:       Minimum
   Bias strength:   20.000000
   Bias location:   19.086957
   InitialHeight:   19.086957
   RandSeed:        2
   Boundary Cond:   Frame

Mesh Properties:
   Bending Modulus: 20.000000
   Lx:              840.000000
   Ly:              840.000000
   Node nums in x:  70
   Node nums in y:  70

Particle Properties:
   Ptype num:       3
   Lengths:         3.5 17.5 20.0 7.5 17.5 30.0
   Binding str:     10.5 0.0 4.75
   Binding ranges:  4.0 0.0 4.0
   Densities:       200.0 4000.0 500.0 200.0 7520.0 480.0
   PDiam:           4.000000

Output Options:
   Tag:             Z_19.086956521739133
   OutputDir:       ../Simulation_Results/
   Framenums:       0
   Datanums:        50000
   Histbnums:       0

Restart Info:
   Inputfilename:   None
   Equil option:    No

Error Check:        Naw

#Sweep(1) TAcc(2) NAcc(3) SHAcc(4) TotE(5) MeshE(6) BiasE(7) Veff(8) ZBot(9) ZTop(10) TotAreaBot(11) TotAreaTop(12) TotPop(13) TotPopBot(14) TotPopTop(15) ThetaValTop(16) ThetaValBot(17) NBot1(18) NBot2(19) NBot3(20) NTop1(21) NTop2(22) NTop3(23) Bonds1(24) Bonds2(25) Bonds3(26) 
211 0.56 0.56 0.60 2731.948698 2319.058892 2.045614 410.844191 -16.574271 15.699089 705600.000000 709828.705539 1005.066515 355.590693 649.475822 19.391434 -0.437591 16.961981 301.390319 37.238393 17.055184 599.194033 33.226605 0.000000 0.000000 0.000000 
212 0.56 0.56 0.60 2684.936361 2286.445586 3.957953 394.532822 -16.811595 15.791648 705600.000000 709795.690715 1004.656816 355.394823 649.261993 19.516950 -0.509973 16.911999 301.347744 37.135081 17.000241 598.182386 34.079366 0.000000 0.000000 0.000000 
213 0.56 0.56 0.60 2732.809209 2342.281710 0.297601 390.229898 -16.890401 15.802399 705600.000000 709769.048386 1004.600562 355.397596 649.202966 19.096078 -0.544001 16.898976 301.401313 37.097307 16.985292 597.971827 34.245847 0.000000 0.000000 0.000000 
214 0.56 0.56 0.61 2660.035576 2285.956532 2.274119 371.804925 -16.901618 16.092166 705600.000000 709753.672583 1004.432271 355.488093 648.944178 19.411788 -0.404726 16.842606 301.654002 36.991485 16.922203 597.152243 34.869733 0.000000 0.000000 0.000000 
215 0.56 0.56 0.60 2669.778122 2295.528052 2.270341 371.979729 -16.901618 16.101555 705600.000000 709847.020937 1004.399287 355.450557 648.948730 19.411788 -0.400031 16.844337 301.616469 36.989750 16.922755 597.120918 34.905058 0.000000 0.000000 0.000000 
216 0.56 0.56 0.60 2662.735792 2301.922567 5.097860 355.715366 -17.160205 16.106298 705600.000000 709807.377991 1004.345396 355.630449 648.714947 19.577883 -0.526954 16.794372 301.940141 36.895936 16.867758 596.499751 35.347438 0.000000 0.000000 0.000000 
217 0.56 0.56 0.60 2592.940741 2239.219475 2.115480 351.605786 -17.160205 16.158064 705600.000000 709790.690008 1004.326059 355.661528 648.664531 19.392277 -0.501071 16.781353 302.022662 36.857513 16.853588 596.337784 35.473159 0.000000 0.000000 0.000000 
218 0.56 0.56 0.60 2636.245965 2280.328468 2.115625 353.801873 -17.160205 16.157776 705600.000000 709761.099448 1004.360285 355.674165 648.686120 19.392277 -0.501215 16.788792 301.997917 36.887456 16.860903 596.450166 35.375050 0.000000 0.000000 0.000000 
219 0.56 0.56 0.60 2639.974826 2296.721190 8.052099 335.201538 -17.472527 16.172590 705600.000000 709790.065570 1004.389253 355.975979 648.413273 19.704599 -0.649969 16.733994 302.450109 36.791876 16.797853 595.837530 35.777890 0.000000 0.000000 0.000000 
220 0.56 0.56 0.60 2594.004597 2263.801489 0.843291 329.359817 -17.570249 16.171543 705600.000000 709847.213381 1004.608180 356.292849 648.315331 18.953878 -0.699353 16.717899 302.803113 36.771837 16.777822 595.874201 35.663309 0.000000 0.000000 0.000000 
221 0.56 0.56 0.60 2644.229316 2316.064404 0.523327 327.641585 -17.570249 16.187929 705600.000000 709916.700725 1004.654394 356.366487 648.287907 19.134719 -0.691160 16.711694 302.898423 36.756369 16.772788 595.865057 35.650062 0.000000 0.000000 0.000000 
222 0.56 0.56 0.60 2695.792276 2368.808050 0.512675 326.471551 -17.570249 16.203428 705600.000000 709939.438414 1004.556217 356.279972 648.276245 19.134719 -0.683411 16.708333 302.816677 36.754963 16.768355 595.718071 35.789819 0.000000 0.000000 0.000000 
223 0.56 0.56 0.60 2663.636274 2344.141572 1.031273 318.463428 -17.679763 16.214763 705600.000000 709897.935841 1004.717727 356.567937 648.149790 19.244233 -0.732500 16.683960 303.155840 36.728137 16.741438 595.618343 35.790010 0.000000 0.000000 0.000000 
224 0.56 0.56 0.60 2568.186722 2278.159895 2.665035 287.361792 -18.156598 16.206435 705600.000000 709806.714992 1005.091319 357.417063 647.674255 19.379724 -0.975082 16.597182 304.223679 36.596202 16.636353 594.944954 36.092948 0.000000 0.000000 0.000000 
225 0.56 0.56 0.60 2582.361661 2294.469669 2.664515 285.227477 -18.156598 16.206968 705600.000000 709792.810345 1005.071240 357.426127 647.645113 19.379724 -0.974815 16.590028 304.276259 36.559840 16.628992 594.848745 36.167377 0.000000 0.000000 0.000000 
226 0.56 0.56 0.59 2525.006746 2237.386648 2.657906 284.962192 -18.156598 16.213760 705600.000000 709752.584110 1005.034599 357.391589 647.643010 19.379724 -0.971419 16.588988 304.235234 36.567367 16.627991 594.800449 36.214570 0.000000 0.000000 0.000000 
227 0.56 0.56 0.59 2599.282855 2314.582293 1.438341 283.262220 -18.156598 16.231550 705600.000000 709806.603616 1005.087680 357.472155 647.615525 19.246939 -0.962524 16.583950 304.339135 36.549070 16.622228 594.799005 36.194292 0.000000 0.000000 0.000000 
228 0.56 0.56 0.59 2576.910417 2289.742458 1.535313 285.632646 -18.156598 16.233350 705600.000000 709815.157649 1005.022346 357.369548 647.652799 19.261684 -0.961624 16.590768 304.188012 36.590768 16.630310 594.811564 36.210924 0.000000 0.000000 0.000000 
229 0.56 0.56 0.59 2584.646430 2298.257823 1.536110 284.852497 -18.156598 16.232522 705600.000000 709788.784768 1005.030004 357.388481 647.641522 19.261684 -0.962038 16.588745 304.228298 36.571439 16.627672 594.791746 36.222105 0.000000 0.000000 0.000000 
230 0.56 0.56 0.60 2514.281397 2240.554755 3.606688 270.119954 -18.336504 16.247106 705600.000000 709802.486026 1005.261235 357.848863 647.412371 19.441590 -1.044699 16.543434 304.776682 36.528747 16.577914 594.537493 36.296965 0.000000 0.000000 0.000000 
231 0.56 0.56 0.59 2543.180047 2272.134604 3.592056 267.453387 -18.336504 16.261159 705600.000000 709761.130512 1005.383371 358.016324 647.367046 19.441590 -1.037672 16.534745 304.981860 36.499720 16.569021 594.578296 36.219730 0.000000 0.000000 0.000000 
232 0.56 0.56 0.59 2585.497035 2320.838095 5.730806 258.928134 -18.457780 16.265964 705600.000000 709761.273467 1005.522457 358.288292 647.234165 19.562866 -1.095908 16.508869 305.304723 36.474700 16.540237 594.436542 36.257386 0.000000 0.000000 0.000000 
233 0.56 0.56 0.59 2506.085103 2241.976919 5.735638 258.372546 -18.457780 16.261560 705600.000000 709654.583088 1005.523505 358.297247 647.226258 19.562866 -1.098110 16.507021 305.326389 36.463836 16.538154 594.418438 36.269666 0.000000 0.000000 0.000000 
234 0.56 0.56 0.59 2555.146903 2292.714732 3.924318 258.507854 -18.457780 16.265814 705600.000000 709672.339785 1005.504317 358.275540 647.228777 19.455951 -1.095983 16.508082 305.286123 36.481335 16.538686 594.402340 36.287751 0.000000 0.000000 0.000000 
235 0.56 0.56 0.59 2549.908539 2290.432876 1.638975 257.836689 -18.457780 16.291888 705600.000000 709692.176920 1005.529133 358.311631 647.217502 19.239633 -1.082946 16.506432 305.324927 36.480272 16.536391 594.405995 36.275116 0.000000 0.000000 0.000000 
236 0.56 0.56 0.59 2639.369573 2381.288550 1.627374 256.453649 -18.457780 16.302627 705600.000000 709732.766128 1005.558421 358.362880 647.195542 19.239633 -1.077577 16.502127 305.383797 36.476956 16.531796 594.390405 36.273341 0.000000 0.000000 0.000000 
237 0.56 0.56 0.59 2559.886383 2299.705129 1.635508 258.545747 -18.457780 16.295092 705600.000000 709737.483661 1005.540211 358.312455 647.227756 19.239633 -1.081344 16.508313 305.336998 36.467144 16.538546 594.442208 36.247002 0.000000 0.000000 0.000000 
238 0.56 0.56 0.59 2485.688338 2226.290267 1.630740 257.767331 -18.457780 16.299505 705600.000000 709709.219057 1005.589132 358.375671 647.213460 19.239633 -1.079138 16.505652 305.401627 36.468392 16.536266 594.468914 36.208280 0.000000 0.000000 0.000000 
239 0.56 0.56 0.59 2486.145972 2228.790757 1.609226 255.745989 -18.457780 16.319534 705600.000000 709714.979057 1005.606463 358.423727 647.182736 19.239633 -1.069123 16.499235 305.460430 36.464062 16.528907 594.419220 36.234609 0.000000 0.000000 0.000000 
240 0.56 0.56 0.59 2557.253190 2311.929406 3.101564 242.222221 -18.457780 16.504581 705600.000000 709734.070795 1005.896624 358.929619 646.967004 19.414662 -0.976599 16.456823 306.019776 36.453020 16.483731 594.272720 36.210553 0.000000 0.000000 0.000000 
241 0.56 0.56 0.59 2549.727075 2303.781323 3.108290 242.837462 -18.457780 16.497706 705600.000000 709732.197277 1005.875287 358.897180 646.978107 19.414662 -0.980037 16.458662 306.010176 36.428341 16.485690 594.268893 36.223524 0.000000 0.000000 0.000000 
242 0.56 0.56 0.59 2518.441547 2282.397294 6.892359 229.151894 -18.457780 16.714484 705600.000000 709708.599224 1006.197381 359.439598 646.757783 19.640698 -0.871648 16.417240 306.591569 36.430789 16.440047 594.151225 36.166511 0.000000 0.000000 0.000000 
243 0.56 0.56 0.59 2467.630489 2234.928117 6.880940 225.821432 -18.457780 16.727634 705600.000000 709676.535763 1006.230102 359.522100 646.708002 19.640698 -0.865073 16.405689 306.722799 36.393613 16.428811 594.072221 36.206970 0.000000 0.000000 0.000000 
244 0.56 0.56 0.59 2411.290188 2180.696015 6.881064 223.713109 -18.457780 16.727491 705600.000000 709675.955919 1006.271308 359.596599 646.674709 19.640698 -0.865145 16.398590 306.809207 36.388801 16.421976 594.045083 36.207649 0.000000 0.000000 0.000000 
245 0.56 0.56 0.59 2443.387001 2219.377190 13.578716 210.431095 -18.697879 16.722977 705600.000000 709672.102806 1006.645810 360.189095 646.456715 19.880797 -0.987451 16.357465 307.423574 36.408055 16.377575 594.000091 36.079049 0.000000 0.000000 0.000000 
246 0.56 0.56 0.59 2548.070394 2333.524805 4.002664 210.542925 -18.697879 16.731583 705600.000000 709766.065654 1006.596215 360.136631 646.459583 18.697336 -0.983148 16.357787 307.324585 36.454259 16.377675 593.952710 36.129198 0.000000 0.000000 0.000000 
247 0.56 0.56 0.59 2528.055382 2339.201060 0.820080 188.034241 -18.697879 17.058612 705600.000000 709725.746453 1007.114516 361.016136 646.098380 19.000852 -0.819634 16.286983 308.290709 36.438444 16.302100 593.748288 36.047992 0.000000 0.000000 0.000000 
248 0.56 0.56 0.59 2578.652151 2388.841925 0.820877 188.989348 -18.697879 17.057640 705600.000000 709771.304675 1007.093527 360.981214 646.112312 19.000852 -0.820120 16.290163 308.212605 36.478446 16.305362 593.760012 36.046938 0.000000 0.000000 0.000000 
249 0.56 0.56 0.59 2507.043462 2317.527969 0.813509 188.701985 -18.697879 17.066650 705600.000000 709860.328371 1007.114895 361.008239 646.106655 19.000852 -0.815615 16.289153 308.234949 36.484136 16.304407 593.773934 36.028314 0.000000 0.000000 0.000000 
250 0.56 0.56 0.59 2508.496342 2320.756355 0.803533 186.936454 -18.697879 17.078926 705600.000000 709894.698813 1007.131836 361.052457 646.079379 19.000852 -0.809476 16.283058 308.277991 36.491409 16.298646 593.732874 36.047858 0.000000 0.000000 0.000000 
251 0.56 0.56 0.59 2408.913701 2261.358882 5.073708 142.481111 -18.697879 17.527408 705600.000000 709820.640898 1008.245755 362.885326 645.360429 19.573331 -0.585236 16.138258 310.277914 36.469154 16.149800 593.432882 35.777748 0.000000 0.000000 0.000000 
252 0.56 0.56 0.59 2421.300516 2274.449396 5.069845 141.781274 -18.697879 17.534027 705600.000000 709892.810388 1008.255967 362.906855 645.349112 19.573331 -0.581926 16.136126 310.290246 36.480483 16.147215 593.420938 35.780959 0.000000 0.000000 0.000000 
253 0.56 0.56 0.59 2500.593743 2355.071109 5.062062 140.460572 -18.697879 17.547480 705600.000000 709940.589701 1008.320143 362.993746 645.326397 19.573331 -0.575200 16.132140 310.393604 36.468003 16.142805 593.444949 35.738643 0.000000 0.000000 0.000000 
254 0.56 0.56 0.58 2504.897137 2362.220318 1.771287 140.905532 -18.697879 17.548554 705600.000000 709955.126888 1008.294112 362.959694 645.334418 19.355382 -0.574663 16.133418 310.357021 36.469255 16.144505 593.431706 35.758207 0.000000 0.000000 0.000000 
255 0.56 0.56 0.58 2444.756434 2323.450372 0.457597 120.848464 -18.988335 17.635567 705600.000000 709934.000209 1008.782319 363.778110 645.004209 19.084690 -0.676384 16.069529 311.053715 36.654867 16.077427 593.290034 35.636748 0.000000 0.000000 0.000000 
256 0.56 0.56 0.58 2470.890897 2348.186424 1.762704 120.941769 -18.988335 17.649373 705600.000000 709941.182395 1008.784738 363.780276 645.004463 19.343325 -0.669481 16.069701 311.026837 36.683738 16.077818 593.297516 35.629128 0.000000 0.000000 0.000000 
257 0.56 0.56 0.58 2318.609574 2204.309040 4.974843 109.325692 -18.988335 17.872872 705600.000000 709943.795460 1009.065653 364.252305 644.813348 19.569853 -0.557731 16.032579 311.429083 36.790644 16.039012 593.213510 35.560825 0.000000 0.000000 0.000000 
258 0.56 0.56 0.58 2410.824010 2297.180723 4.967618 108.675669 -18.988335 17.885902 705600.000000 709951.236693 1009.112295 364.310762 644.801533 19.569853 -0.551216 16.030787 311.501719 36.778256 16.036880 593.241189 35.523464 0.000000 0.000000 0.000000 
259 0.56 0.56 0.58 2425.299731 2311.517741 4.959343 108.822647 -18.988335 17.901018 705600.000000 709935.120996 1009.109682 364.305302 644.804380 19.569853 -0.543658 16.031315 311.511142 36.762845 16.037355 593.242451 35.524574 0.000000 0.000000 0.000000 
260 0.56 0.56 0.58 2414.159814 2305.772395 0.339201 108.048218 -18.988335 17.907039 705600.000000 709887.142319 1009.127202 364.336430 644.790773 19.135383 -0.540648 16.029080 311.510413 36.796937 16.034561 593.237024 35.519188 0.000000 0.000000 0.000000 
261 0.56 0.56 0.58 2361.564589 2253.140287 1.498059 106.926243 -18.988335 17.936033 705600.000000 709854.768744 1009.127710 364.353614 644.774096 19.334062 -0.526151 16.025403 311.528957 36.799255 16.030743 593.199575 35.543777 0.000000 0.000000 0.000000 
262 0.56 0.56 0.58 2384.545091 2276.752335 1.493632 106.299124 -18.988335 17.944481 705600.000000 709771.264712 1009.163057 364.401309 644.761748 19.334062 -0.521927 16.023699 311.546058 36.831553 16.028902 593.217953 35.514893 0.000000 0.000000 0.000000 
263 0.56 0.56 0.58 2402.656431 2295.026627 1.490297 106.139507 -18.988335 17.950891 705600.000000 709739.470918 1009.182806 364.423997 644.758809 19.334062 -0.518722 16.023279 311.584786 36.815932 16.028409 593.233043 35.497357 0.000000 0.000000 0.000000 
264 0.56 0.56 0.58 2428.277929 2320.543226 1.494382 106.240321 -18.988335 17.943045 705600.000000 709770.595186 1009.158820 364.397098 644.761722 19.334062 -0.522645 16.023441 311.558997 36.814660 16.028967 593.210148 35.522607 0.000000 0.000000 0.000000 
265 0.56 0.56 0.58 2440.918860 2333.851992 1.492512 105.574356 -18.988335 17.946629 705600.000000 709762.749870 1009.188900 364.439422 644.749478 19.334062 -0.520853 16.021474 311.581887 36.836061 16.027057 593.220912 35.501508 0.000000 0.000000 0.000000 
266 0.56 0.56 0.58 2378.131128 2284.497721 0.468152 93.165255 -19.255433 17.938663 705600.000000 709688.060149 1009.460628 364.914005 644.546623 19.045315 -0.658385 15.981098 311.974602 36.958305 15.985493 593.101544 35.459587 0.000000 0.000000 0.000000 
267 0.56 0.56 0.58 2372.858735 2282.151950 8.256116 82.450668 -19.523506 17.940201 705600.000000 709721.118747 1009.735768 365.368202 644.367566 19.704589 -0.791652 15.946049 312.311475 37.110678 15.949777 593.045319 35.372470 0.000000 0.000000 0.000000 
268 0.56 0.56 0.58 2378.196021 2298.088326 0.784794 79.322901 -19.632901 17.946097 705600.000000 709790.438719 1009.802926 365.488567 644.314360 19.147565 -0.843402 15.936090 312.348361 37.204115 15.939151 593.017224 35.357985 0.000000 0.000000 0.000000 
269 0.56 0.56 0.58 2379.909388 2298.594977 0.797848 80.516564 -19.632901 17.930690 705600.000000 709814.589069 1009.771703 365.437957 644.333746 19.147565 -0.851105 15.940224 312.293602 37.204131 15.942914 593.023819 35.367013 0.000000 0.000000 0.000000 
270 0.56 0.56 0.58 2328.030604 2251.066394 1.211759 75.752451 -19.632901 18.055845 705600.000000 709864.435800 1009.907008 365.652827 644.254181 19.258710 -0.788528 15.924524 312.479445 37.248858 15.927060 593.011774 35.315347 0.000000 0.000000 0.000000 
271 0.56 0.56 0.58 2424.242549 2346.607531 1.212167 76.422851 -19.632901 18.055328 705600.000000 709887.196560 1009.888852 365.624015 644.264837 19.258710 -0.788786 15.927021 312.440287 37.256708 15.929107 593.015130 35.320599 0.000000 0.000000 0.000000 
272 0.56 0.56 0.58 2374.055164 2297.869392 1.208139 74.977633 -19.632901 18.060443 705600.000000 709960.270736 1009.933485 365.692665 644.240821 19.258710 -0.786229 15.921848 312.511110 37.259706 15.924016 593.015553 35.301252 0.000000 0.000000 0.000000 
273 0.56 0.56 0.58 2356.796852 2286.921915 0.715733 69.159203 -19.713504 18.207600 705600.000000 709946.947299 1010.075759 365.933157 644.142602 19.000702 -0.752952 15.903107 312.646183 37.383868 15.904869 592.978962 35.258771 0.000000 0.000000 0.000000 
274 0.56 0.56 0.58 2428.735622 2359.897033 0.880646 67.957943 -19.713504 18.226545 705600.000000 709983.541281 1010.099165 365.976004 644.123161 19.214996 -0.743479 15.898631 312.683937 37.393436 15.900810 592.964344 35.258007 0.000000 0.000000 0.000000 
275 0.56 0.56 0.58 2435.417085 2365.639671 1.022975 68.754440 -19.713504 18.200363 705600.000000 709927.827803 1010.080108 365.943333 644.136774 19.237052 -0.756571 15.901750 312.669471 37.372112 15.903454 592.969370 35.263950 0.000000 0.000000 0.000000 
276 0.56 0.56 0.58 2422.427910 2352.269002 1.021378 69.137530 -19.713504 18.202475 705600.000000 709909.679393 1010.070778 365.927528 644.143249 19.237052 -0.755514 15.903211 312.661036 37.363281 15.904490 592.971800 35.266959 0.000000 0.000000 0.000000 
277 0.56 0.56 0.58 2393.958052 2325.096984 1.010883 67.850185 -19.713504 18.216430 705600.000000 709856.125014 1010.102415 365.980832 644.121583 19.237052 -0.748537 15.898632 312.693405 37.388795 15.900473 592.963971 35.257139 0.000000 0.000000 0.000000 
278 0.56 0.56 0.58 2374.802889 2305.735170 0.601278 68.466441 -19.713504 18.234458 705600.000000 709871.402688 1010.087121 365.955218 644.131903 19.139102 -0.739523 15.900846 312.675581 37.378790 15.902556 592.967473 35.261874 0.000000 0.000000 0.000000 
279 0.56 0.56 0.57 2330.258031 2260.777142 0.593143 68.887746 -19.713504 18.245500 705600.000000 709864.188092 1010.081874 365.944049 644.137825 19.139102 -0.734002 15.902425 312.645168 37.396456 15.904003 592.976830 35.256992 0.000000 0.000000 0.000000 
280 0.56 0.56 0.57 2451.670732 2381.624685 1.887020 68.159027 -19.713504 18.235341 705600.000000 709868.416323 1010.102241 365.975770 644.126471 19.345875 -0.739081 15.899590 312.696728 37.379452 15.901512 592.973825 35.251134 0.000000 0.000000 0.000000 
281 0.56 0.56 0.57 2450.242776 2380.708240 1.866855 67.667680 -19.713504 18.262882 705600.000000 709888.345635 1010.106906 365.988393 644.118513 19.345875 -0.725311 15.897971 312.698085 37.392337 15.899895 592.962884 35.255734 0.000000 0.000000 0.000000 
282 0.56 0.56 0.57 2446.711723 2379.157468 0.526954 67.027302 -19.713504 18.264233 705600.000000 709873.568913 1010.136947 366.030046 644.106901 19.077320 -0.724635 15.895311 312.730562 37.404173 15.897764 592.974698 35.234439 0.000000 0.000000 0.000000 
283 0.56 0.56 0.57 2397.647644 2328.735898 0.534751 68.376995 -19.713504 18.253512 705600.000000 709892.525520 1010.108416 365.980127 644.128289 19.077320 -0.729996 15.900383 312.669564 37.410180 15.902279 592.989583 35.236427 0.000000 0.000000 0.000000 
284 0.56 0.56 0.57 2375.864687 2306.966608 0.752205 68.145874 -19.713504 18.263239 705600.000000 709941.491696 1010.099331 365.974285 644.125046 19.193349 -0.725133 15.899273 312.654924 37.420089 15.901516 592.972709 35.250821 0.000000 0.000000 0.000000 
285 0.56 0.56 0.57 2335.029396 2267.843171 0.590556 66.595669 -19.713504 18.265697 705600.000000 709876.147339 1010.126214 366.025297 644.100917 19.144628 -0.723903 15.894175 312.719545 37.411578 15.896280 592.948862 35.255774 0.000000 0.000000 0.000000 
286 0.56 0.56 0.57 2311.657950 2244.114380 0.587000 66.956570 -19.713504 18.270617 705600.000000 709798.497704 1010.122024 366.016367 644.105657 19.144628 -0.721443 15.895719 312.685027 37.435620 15.897325 592.957728 35.250605 0.000000 0.000000 0.000000 
287 0.56 0.56 0.57 2266.982163 2200.326289 0.588518 66.067356 -19.713504 18.268515 705600.000000 709795.089425 1010.160327 366.069660 644.090667 19.144628 -0.722494 15.892702 312.750694 37.426265 15.894364 592.968825 35.227478 0.000000 0.000000 0.000000 
288 0.56 0.56 0.57 2376.336194 2309.697404 0.515738 66.123052 -19.713504 18.277213 705600.000000 709917.934508 1010.153381 366.060781 644.092600 19.087489 -0.718145 15.892958 312.762550 37.405274 15.894482 592.961967 35.236151 0.000000 0.000000 0.000000 
289 0.56 0.56 0.57 2330.229470 2262.900851 0.576561 66.752058 -19.713504 18.290275 705600.000000 709877.728417 1010.145034 366.042276 644.102758 19.146187 -0.711615 15.895466 312.753412 37.393398 15.896323 592.973442 35.232993 0.000000 0.000000 0.000000 
290 0.56 0.56 0.57 2382.425504 2316.034110 0.579649 65.811745 -19.713504 18.285942 705600.000000 709963.702885 1010.163382 366.075142 644.088240 19.146187 -0.713781 15.892341 312.800176 37.382625 15.893649 592.960355 35.234236 0.000000 0.000000 0.000000 
291 0.56 0.56 0.57 2370.886300 2304.667161 0.872529 65.346610 -19.780221 18.289894 705600.000000 709999.533863 1010.178272 366.099648 644.078625 19.212905 -0.745164 15.890967 312.770270 37.438410 15.892170 592.963646 35.222809 0.000000 0.000000 0.000000 
292 0.56 0.56 0.57 2381.248846 2314.943819 0.871012 65.434015 -19.780221 18.291930 705600.000000 710013.192666 1010.174859 366.095234 644.079625 19.212905 -0.744145 15.891303 312.751303 37.452628 15.892479 592.963621 35.223525 0.000000 0.000000 0.000000 
293 0.56 0.56 0.57 2337.161775 2272.659506 0.857174 63.645095 -19.780221 18.310645 705600.000000 709995.527252 1010.199439 366.147926 644.051513 19.212905 -0.734788 15.885278 312.800947 37.461701 15.886657 592.930029 35.234827 0.000000 0.000000 0.000000 
294 0.56 0.56 0.57 2320.953168 2254.792317 1.249082 64.911768 -19.734623 18.331603 705600.000000 709993.187078 1010.174139 366.102201 644.071937 19.281503 -0.701510 15.889394 312.759194 37.453614 15.890967 592.945046 35.235924 0.000000 0.000000 0.000000 
295 0.56 0.56 0.57 2371.492150 2305.585167 0.538647 65.368337 -19.734623 18.343483 705600.000000 710092.015242 1010.170712 366.091258 644.079453 19.034597 -0.695570 15.890837 312.763796 37.436625 15.892493 592.955959 35.231002 0.000000 0.000000 0.000000 
296 0.56 0.56 0.56 2311.812140 2245.560719 0.542972 65.708449 -19.734623 18.337279 705600.000000 710067.743321 1010.146542 366.061106 644.085435 19.034597 -0.698672 15.892151 312.720266 37.448689 15.893557 592.941712 35.250167 0.000000 0.000000 0.000000 
297 0.56 0.56 0.57 2374.895187 2313.846161 1.652680 59.396346 -20.005355 18.333303 705600.000000 710047.051160 1010.300052 366.321484 643.978568 19.305330 -0.836026 15.871700 312.856214 37.593570 15.872631 592.901972 35.203966 0.000000 0.000000 0.000000 
298 0.56 0.56 0.57 2467.380502 2408.811522 5.942343 52.626637 -20.005355 18.635773 705600.000000 710035.792983 1010.447316 366.583683 643.863632 19.610092 -0.684791 15.849478 312.946862 37.787344 15.850376 592.842625 35.170631 0.000000 0.000000 0.000000 
299 0.56 0.56 0.57 2387.862273 2340.996777 1.443286 45.422210 -20.005355 18.924932 705600.000000 710017.220963 1010.603651 366.869028 643.734622 19.326900 -0.540212 15.826175 312.853372 38.189481 15.826520 592.789841 35.118261 0.000000 0.000000 0.000000 
300 0.56 0.56 0.57 2487.718025 2439.880489 1.441238 46.396298 -20.005355 18.928729 705600.000000 710135.239721 1010.584121 366.834536 643.749585 19.326900 -0.538313 15.829311 312.800817 38.204409 15.829580 592.802815 35.117190 0.000000 0.000000 0.000000 
301 0.56 0.56 0.57 2301.588273 2254.342387 1.434976 45.810911 -20.005355 18.940427 705600.000000 710035.807030 1010.600177 366.859820 643.740356 19.326900 -0.532464 15.827338 312.837241 38.195241 15.827815 592.799732 35.112809 0.000000 0.000000 0.000000 
302 0.56 0.56 0.57 2349.033184 2301.820004 1.428740 45.784440 -20.005355 18.952203 705600.000000 710119.760435 1010.600059 366.860428 643.739631 19.326900 -0.526576 15.827127 312.827587 38.205714 15.827976 592.799135 35.112520 0.000000 0.000000 0.000000 
303 0.56 0.56 0.57 2404.380607 2359.061867 1.132678 44.186062 -20.005355 19.059917 705600.000000 710199.183170 1010.642030 366.931373 643.710657 19.300172 -0.472719 15.822046 312.815368 38.293960 15.823004 592.794865 35.092787 0.000000 0.000000 0.000000 
304 0.56 0.56 0.57 2439.684473 2391.856029 3.247252 44.581192 -20.005355 19.065104 705600.000000 710166.917267 1010.633023 366.915464 643.717558 19.475945 -0.470126 15.823351 312.815653 38.276461 15.823804 592.798093 35.095662 0.000000 0.000000 0.000000 
305 0.56 0.56 0.57 2466.912743 2421.037414 1.577791 44.297538 -20.005355 19.072424 705600.000000 710109.227569 1010.633991 366.920371 643.713620 19.347744 -0.466466 15.822484 312.830326 38.267561 15.822828 592.788958 35.101834 0.000000 0.000000 0.000000 
306 0.56 0.56 0.57 2333.443666 2287.705706 1.578413 44.159547 -20.005355 19.071091 705600.000000 710050.334925 1010.649593 366.939894 643.709698 19.347744 -0.467132 15.821921 312.821291 38.296681 15.822429 592.802962 35.084307 0.000000 0.000000 0.000000 
307 0.56 0.56 0.57 2421.314893 2375.539768 1.582844 44.192281 -20.005355 19.061654 705600.000000 710090.478279 1010.649674 366.939088 643.710586 19.347744 -0.471850 15.821991 312.831816 38.285282 15.822763 592.803312 35.084510 0.000000 0.000000 0.000000 
308 0.56 0.56 0.57 2376.340250 2330.923692 1.583192 43.833366 -20.005355 19.060916 705600.000000 710064.599196 1010.652514 366.947138 643.705376 19.347744 -0.472219 15.820979 312.849385 38.276774 15.821031 592.794147 35.090198 0.000000 0.000000 0.000000 
309 0.56 0.56 0.57 2328.879687 2283.016035 1.589575 44.274077 -20.005355 19.047494 705600.000000 710010.005810 1010.634346 366.921210 643.713136 19.347744 -0.478931 15.822355 312.828584 38.270271 15.822485 592.789054 35.101597 0.000000 0.000000 0.000000 
310 0.56 0.56 0.56 2279.045172 2233.357995 1.592100 44.095077 -20.005355 19.042237 705600.000000 710055.885034 1010.634053 366.922605 643.711448 19.347744 -0.481559 15.821710 312.858153 38.242742 15.821838 592.781214 35.108396 0.000000 0.000000 0.000000 
311 0.56 0.56 0.56 2307.185300 2260.734782 1.169708 45.280810 -19.962641 19.027557 705600.000000 710041.807616 1010.611485 366.880695 643.730790 19.305029 -0.467542 15.825679 312.827833 38.227183 15.826017 592.795761 35.109012 0.000000 0.000000 0.000000 
